"par","yhat","K.sce","I.sce","N.sce","outcome"
2984.86505501574,0.15367530777015,0.05,1,1,"systemic"
3051.06144862562,0.15377393284137,0.05,1,1,"systemic"
3117.25784223551,0.153846709745509,0.05,1,1,"systemic"
3183.4542358454,0.153846709745509,0.05,1,1,"systemic"
3249.65062945529,0.153846709745509,0.05,1,1,"systemic"
3315.84702306518,0.153846709745509,0.05,1,1,"systemic"
0.00900665383712314,0.175308637991547,0.05,1,1,"systemic"
0.011980342943114,0.175308637991547,0.05,1,1,"systemic"
0.0149540320491048,0.175288607288353,0.05,1,1,"systemic"
0.0179277211550957,0.17471450726132,0.05,1,1,"systemic"
0.0209014102610865,0.174091821961663,0.05,1,1,"systemic"
0.0238750993670773,0.17233418059601,0.05,1,1,"systemic"
0.0268487884730682,0.169268757302561,0.05,1,1,"systemic"
0.029822477579059,0.167564827164752,0.05,1,1,"systemic"
0.0327961666850498,0.166074661522822,0.05,1,1,"systemic"
0.0357698557910407,0.164318941336271,0.05,1,1,"systemic"
0.0387435448970315,0.162948950128699,0.05,1,1,"systemic"
0.0417172340030223,0.16256173293597,0.05,1,1,"systemic"
0.0446909231090132,0.161521858008216,0.05,1,1,"systemic"
0.047664612215004,0.160643094546984,0.05,1,1,"systemic"
0.0506383013209949,0.160116177174551,0.05,1,1,"systemic"
0.0536119904269857,0.159673244639484,0.05,1,1,"systemic"
0.0565856795329765,0.159030824590521,0.05,1,1,"systemic"
0.0595593686389674,0.158431076039752,0.05,1,1,"systemic"
0.0625330577449582,0.157861524737989,0.05,1,1,"systemic"
0.065506746850949,0.157247762519569,0.05,1,1,"systemic"
0.0684804359569399,0.156730918742169,0.05,1,1,"systemic"
0.0714541250629307,0.15657117078684,0.05,1,1,"systemic"
0.0744278141689216,0.156518736188862,0.05,1,1,"systemic"
0.0774015032749124,0.156553536298263,0.05,1,1,"systemic"
0.0803751923809032,0.15656986720202,0.05,1,1,"systemic"
0.0833488814868941,0.156596824243814,0.05,1,1,"systemic"
0.0863225705928849,0.156591715651406,0.05,1,1,"systemic"
0.0892962596988757,0.156610251041589,0.05,1,1,"systemic"
0.0922699488048666,0.156593163492757,0.05,1,1,"systemic"
0.0952436379108574,0.156614924043849,0.05,1,1,"systemic"
0.0982173270168483,0.156696900613813,0.05,1,1,"systemic"
0.101191016122839,0.156831416499921,0.05,1,1,"systemic"
0.10416470522883,0.156878936393251,0.05,1,1,"systemic"
0.107138394334821,0.156977611045249,0.05,1,1,"systemic"
0.110112083440812,0.156993885273093,0.05,1,1,"systemic"
0.113085772546802,0.156993885273093,0.05,1,1,"systemic"
0.116059461652793,0.157046113316264,0.05,1,1,"systemic"
0.119033150758784,0.157046113316264,0.05,1,1,"systemic"
0.122006839864775,0.157047267819689,0.05,1,1,"systemic"
0.124980528970766,0.15704375351052,0.05,1,1,"systemic"
0.127954218076757,0.15704375351052,0.05,1,1,"systemic"
0.130927907182747,0.157003968035919,0.05,1,1,"systemic"
0.133901596288738,0.157003968035919,0.05,1,1,"systemic"
0.136875285394729,0.157003968035919,0.05,1,1,"systemic"
0.13984897450072,0.157003968035919,0.05,1,1,"systemic"
0.142822663606711,0.157003968035919,0.05,1,1,"systemic"
0.145796352712702,0.157003968035919,0.05,1,1,"systemic"
0.148770041818692,0.157003968035919,0.05,1,1,"systemic"
0.151743730924683,0.157003968035919,0.05,1,1,"systemic"
0.154717420030674,0.157003968035919,0.05,1,1,"systemic"
0.157691109136665,0.157003968035919,0.05,1,1,"systemic"
0.0258906991746935,0.201956874853514,0.05,1,1,"systemic"
