"variable","importance","ID","K.sce","I.sce","N.sce"
"Nnh",4.33291759471086e-05,64,0.05,3,2
"Nah",3.82641013350113e-05,64,0.05,3,2
"Dl",5.47590154290232e-05,64,0.05,3,2
"Dn",4.14015084256605e-05,64,0.05,3,2
"Da",4.17800240434967e-05,64,0.05,3,2
"Hcn",7.63935473441597e-05,64,0.05,3,2
"Hcs",0.000384512742149993,64,0.05,3,2
"I",9.32305132747375e-05,64,0.05,3,2
"theta",5.67129412899723e-05,64,0.05,3,2
"Pl",6.13417749355221e-05,64,0.05,3,2
"Pn",6.72567187322757e-05,64,0.05,3,2
"Pa",5.46813367847563e-05,64,0.05,3,2
"Ql",0.000100019979445612,64,0.05,3,2
"Qn",6.68471530281454e-05,64,0.05,3,2
"Qa",4.09491595641309e-05,64,0.05,3,2
"Ra",0.00351292051174349,64,0.05,3,2
"E",0.00147513692856008,65,0.05,3,2
"Sl",0.00107468297729797,65,0.05,3,2
"Sn",0.00166270475598969,65,0.05,3,2
"Sa",0.000670638594982325,65,0.05,3,2
"Cll",4.00355646139894e-05,65,0.05,3,2
"Cnl",3.94218100478703e-05,65,0.05,3,2
"Cal",4.93969429767809e-05,65,0.05,3,2
"Cln",4.18665864550143e-05,65,0.05,3,2
"Cnn",2.86554113463935e-05,65,0.05,3,2
"Can",4.09702207428078e-05,65,0.05,3,2
"Cla",5.60793565134905e-05,65,0.05,3,2
"Cna",3.97606525083336e-05,65,0.05,3,2
"Caa",4.50087910329955e-05,65,0.05,3,2
"Cs",9.67196506791852e-05,65,0.05,3,2
"Nlh",4.98736047969235e-05,65,0.05,3,2
"Nnh",2.90380442742333e-05,65,0.05,3,2
"Nah",3.04078259844698e-05,65,0.05,3,2
"Dl",4.42293177562798e-05,65,0.05,3,2
"Dn",5.67298112861392e-05,65,0.05,3,2
"Da",4.30623382354947e-05,65,0.05,3,2
"Hcn",5.47585222089968e-05,65,0.05,3,2
"Hcs",0.00038278817043362,65,0.05,3,2
"I",8.68228627649539e-05,65,0.05,3,2
"theta",6.81462510088571e-05,65,0.05,3,2
"Pl",3.96987754568132e-05,65,0.05,3,2
"Pn",3.9349513943902e-05,65,0.05,3,2
"Pa",6.00519280420677e-05,65,0.05,3,2
"Ql",0.000231594578449462,65,0.05,3,2
"Qn",6.22391507728941e-05,65,0.05,3,2
"Qa",0.00012798398424551,65,0.05,3,2
"Ra",0.00357969205400495,65,0.05,3,2
"E",0.00209307654499858,66,0.05,3,2
"Sl",0.00135093085890259,66,0.05,3,2
"Sn",0.00140816783459141,66,0.05,3,2
"Sa",0.000743040885648253,66,0.05,3,2
"Cll",4.07302184128657e-05,66,0.05,3,2
"Cnl",4.26318386650348e-05,66,0.05,3,2
"Cal",5.17424579601944e-05,66,0.05,3,2
"Cln",5.70252906109816e-05,66,0.05,3,2
"Cnn",3.1565937142267e-05,66,0.05,3,2
"Can",4.86175871226406e-05,66,0.05,3,2
"Cla",4.66592066884874e-05,66,0.05,3,2
"Cna",5.12262351467008e-05,66,0.05,3,2
"Caa",5.59378647792632e-05,66,0.05,3,2
"Cs",0.000128736661163523,66,0.05,3,2
"Nlh",4.45360818749068e-05,66,0.05,3,2
"Nnh",3.56210120767724e-05,66,0.05,3,2
"Nah",5.6810047738789e-05,66,0.05,3,2
"Dl",5.56061323019732e-05,66,0.05,3,2
"Dn",5.96361128669813e-05,66,0.05,3,2
"Da",3.66643457649749e-05,66,0.05,3,2
"Hcn",6.71272158728322e-05,66,0.05,3,2
"Hcs",0.000327925183673867,66,0.05,3,2
"I",8.40335185936894e-05,66,0.05,3,2
"theta",5.45096357954937e-05,66,0.05,3,2
"Pl",4.6314749283614e-05,66,0.05,3,2
"Pn",4.40406595688592e-05,66,0.05,3,2
"Pa",4.60498683588142e-05,66,0.05,3,2
"Ql",0.000107258261341219,66,0.05,3,2
"Qn",7.35985614576811e-05,66,0.05,3,2
"Qa",5.48637845529452e-05,66,0.05,3,2
"Ra",0.00379641647684357,66,0.05,3,2
"E",0.00192862391436797,67,0.05,3,2
"Sl",0.000850293944392613,67,0.05,3,2
"Sn",0.00117078646513199,67,0.05,3,2
"Sa",0.000604697995313306,67,0.05,3,2
"Cll",3.68731288617676e-05,67,0.05,3,2
"Cnl",2.97701811013194e-05,67,0.05,3,2
"Cal",3.77010047633961e-05,67,0.05,3,2
"Cln",3.93483829479679e-05,67,0.05,3,2
"Cnn",2.35509398131684e-05,67,0.05,3,2
"Can",2.86094345126355e-05,67,0.05,3,2
"Cla",4.55027664737107e-05,67,0.05,3,2
"Cna",3.82350124320183e-05,67,0.05,3,2
"Caa",3.55807766167056e-05,67,0.05,3,2
"Cs",8.72866264350558e-05,67,0.05,3,2
"Nlh",4.55219803262876e-05,67,0.05,3,2
"Nnh",2.99514660651075e-05,67,0.05,3,2
"Nah",3.19182010887211e-05,67,0.05,3,2
"Dl",6.18785648946549e-05,67,0.05,3,2
"Dn",7.76283144107761e-05,67,0.05,3,2
"Da",4.78302589957993e-05,67,0.05,3,2
"Hcn",4.62798472837189e-05,67,0.05,3,2
"Hcs",0.000356768960664162,67,0.05,3,2
"I",7.38881195683829e-05,67,0.05,3,2
"theta",6.77231854949363e-05,67,0.05,3,2
"Pl",6.02710531914146e-05,67,0.05,3,2
"Pn",4.82303609453738e-05,67,0.05,3,2
"Pa",6.22313996705994e-05,67,0.05,3,2
"Ql",9.47203084203034e-05,67,0.05,3,2
"Qn",0.000116343555395274,67,0.05,3,2
"Qa",4.87134809341105e-05,67,0.05,3,2
"Ra",0.00383986072269271,67,0.05,3,2
"E",0.00151132980224591,68,0.05,3,2
"Sl",0.000819225476014928,68,0.05,3,2
"Sn",0.000996794650138815,68,0.05,3,2
"Sa",0.00070895765563313,68,0.05,3,2
"Cll",3.53079321132221e-05,68,0.05,3,2
"Cnl",3.76492023487425e-05,68,0.05,3,2
"Cal",4.93510942336617e-05,68,0.05,3,2
"Cln",3.91758966832851e-05,68,0.05,3,2
"Cnn",4.11777682378398e-05,68,0.05,3,2
"Can",5.26950459469167e-05,68,0.05,3,2
"Cla",4.40646493300183e-05,68,0.05,3,2
"Cna",4.85479659638717e-05,68,0.05,3,2
"Caa",3.50309219262748e-05,68,0.05,3,2
"Cs",7.39522507073531e-05,68,0.05,3,2
"Nlh",3.17437241825502e-05,68,0.05,3,2
"Nnh",2.81698705422722e-05,68,0.05,3,2
"Nah",3.14809952843735e-05,68,0.05,3,2
"Dl",4.62891974006299e-05,68,0.05,3,2
"Dn",4.03966572509213e-05,68,0.05,3,2
"Da",4.34973358810136e-05,68,0.05,3,2
"Hcn",5.9482468452783e-05,68,0.05,3,2
"Hcs",0.000476017342731644,68,0.05,3,2
"I",4.12948875659445e-05,68,0.05,3,2
"theta",6.39292222244243e-05,68,0.05,3,2
"Pl",6.12338057864266e-05,68,0.05,3,2
"Pn",6.23452757486846e-05,68,0.05,3,2
"Pa",3.9074609932741e-05,68,0.05,3,2
"Ql",9.46840675711504e-05,68,0.05,3,2
"Qn",7.93125760002631e-05,68,0.05,3,2
"Qa",4.51714021952063e-05,68,0.05,3,2
"Ra",0.00331705544497644,68,0.05,3,2
"E",0.00214993709159761,69,0.05,3,2
"Sl",0.000908501375994859,69,0.05,3,2
"Sn",0.00156650293355411,69,0.05,3,2
"Sa",0.000948877763799891,69,0.05,3,2
"Cll",5.27911087187651e-05,69,0.05,3,2
"Cnl",3.50569903866365e-05,69,0.05,3,2
"Cal",4.73604630413855e-05,69,0.05,3,2
"Cln",4.77222657866621e-05,69,0.05,3,2
"Cnn",3.96504617616213e-05,69,0.05,3,2
"Can",4.61804211163472e-05,69,0.05,3,2
"Cla",5.45084521717281e-05,69,0.05,3,2
"Cna",6.03738865869823e-05,69,0.05,3,2
"Caa",5.20740011181986e-05,69,0.05,3,2
"Cs",0.000150575025363415,69,0.05,3,2
"Nlh",5.3710439850629e-05,69,0.05,3,2
"Nnh",4.30443879147218e-05,69,0.05,3,2
"Nah",4.74094613938365e-05,69,0.05,3,2
"Dl",7.52864243871745e-05,69,0.05,3,2
"Dn",5.16992386348312e-05,69,0.05,3,2
"Da",4.06455963857102e-05,69,0.05,3,2
"Hcn",7.12419487711391e-05,69,0.05,3,2
"Hcs",0.000498055683768104,69,0.05,3,2
"I",0.000103424816056946,69,0.05,3,2
"theta",5.22215846572509e-05,69,0.05,3,2
"Pl",6.46755057177981e-05,69,0.05,3,2
"Pn",4.57004015628704e-05,69,0.05,3,2
"Pa",5.52365709407701e-05,69,0.05,3,2
"Ql",0.000105739608280849,69,0.05,3,2
"Qn",9.16872642462498e-05,69,0.05,3,2
"Qa",6.14558181103406e-05,69,0.05,3,2
"Ra",0.00368881638503478,69,0.05,3,2
"E",0.00127675852968404,70,0.05,3,2
"Sl",0.00082553173938466,70,0.05,3,2
"Sn",0.00109406508292375,70,0.05,3,2
"Sa",0.000815604264242549,70,0.05,3,2
"Cll",2.98685665368386e-05,70,0.05,3,2
"Cnl",2.84144900842587e-05,70,0.05,3,2
"Cal",5.76937157100119e-05,70,0.05,3,2
"Cln",3.90615852309459e-05,70,0.05,3,2
"Cnn",3.5071016044413e-05,70,0.05,3,2
"Can",5.91967958625694e-05,70,0.05,3,2
"Cla",4.16562426125286e-05,70,0.05,3,2
"Cna",4.74029733381613e-05,70,0.05,3,2
"Caa",4.95517581588862e-05,70,0.05,3,2
"Cs",7.21603213207587e-05,70,0.05,3,2
"Nlh",3.13618871396517e-05,70,0.05,3,2
"Nnh",3.71541356432772e-05,70,0.05,3,2
"Nah",5.18785716562928e-05,70,0.05,3,2
"Dl",4.97932914937946e-05,70,0.05,3,2
"Dn",9.39254990603611e-05,70,0.05,3,2
"Da",4.2871463171342e-05,70,0.05,3,2
"Hcn",7.95994116295411e-05,70,0.05,3,2
"Hcs",0.000432096576833952,70,0.05,3,2
"I",6.24993466025412e-05,70,0.05,3,2
"theta",4.22493827091479e-05,70,0.05,3,2
"Pl",3.06490103366797e-05,70,0.05,3,2
"Pn",3.94285663172851e-05,70,0.05,3,2
"Pa",4.77980316345561e-05,70,0.05,3,2
"Ql",0.000109285803749638,70,0.05,3,2
"Qn",8.71963247454544e-05,70,0.05,3,2
"Qa",5.28345378318857e-05,70,0.05,3,2
"Ra",0.00320298675882395,70,0.05,3,2
"E",0.00181013231614574,71,0.05,3,2
"Sl",0.00087409110389376,71,0.05,3,2
"Sn",0.00110757156512031,71,0.05,3,2
"Sa",0.00103985102120224,71,0.05,3,2
"Cll",4.6627161986551e-05,71,0.05,3,2
"Cnl",5.49947772154853e-05,71,0.05,3,2
"Cal",3.86536595388747e-05,71,0.05,3,2
"Cln",5.3078499242311e-05,71,0.05,3,2
"Cnn",3.63772024188755e-05,71,0.05,3,2
"Can",3.78871637534925e-05,71,0.05,3,2
"Cla",5.6272483288847e-05,71,0.05,3,2
"Cna",4.84574136233964e-05,71,0.05,3,2
"Caa",3.02513728288647e-05,71,0.05,3,2
"Cs",6.76554502054978e-05,71,0.05,3,2
"Nlh",3.41497051855184e-05,71,0.05,3,2
"Nnh",3.74040373789841e-05,71,0.05,3,2
"Nah",3.16870608032633e-05,71,0.05,3,2
"Dl",4.27074057368502e-05,71,0.05,3,2
"Dn",5.69126431327598e-05,71,0.05,3,2
"Da",4.33914725897868e-05,71,0.05,3,2
"Hcn",6.88679580406122e-05,71,0.05,3,2
"Hcs",0.00032958908460991,71,0.05,3,2
"I",6.77058022824808e-05,71,0.05,3,2
"theta",4.14321037750587e-05,71,0.05,3,2
"Pl",7.87932580849555e-05,71,0.05,3,2
"Pn",6.03986754308687e-05,71,0.05,3,2
"Pa",5.71886382458429e-05,71,0.05,3,2
"Ql",0.000132676856013064,71,0.05,3,2
"Qn",0.000108500253677081,71,0.05,3,2
"Qa",4.92893515953767e-05,71,0.05,3,2
"Ra",0.00326224115041403,71,0.05,3,2
"E",0.00157653624383902,72,0.05,3,2
"Sl",0.000917757621517737,72,0.05,3,2
"Sn",0.00118060503037506,72,0.05,3,2
"Sa",0.000727646921653423,72,0.05,3,2
"Cll",2.89170614616119e-05,72,0.05,3,2
"Cnl",2.99535500126533e-05,72,0.05,3,2
"Cal",5.4560145889029e-05,72,0.05,3,2
"Cln",2.89826009333589e-05,72,0.05,3,2
"Cnn",3.53647508760588e-05,72,0.05,3,2
"Can",7.10970014213132e-05,72,0.05,3,2
"Cla",4.01128622016598e-05,72,0.05,3,2
"Cna",4.49125133347426e-05,72,0.05,3,2
"Caa",5.76948950093108e-05,72,0.05,3,2
"Cs",0.000116622617668547,72,0.05,3,2
"Nlh",2.5916462170501e-05,72,0.05,3,2
"Nnh",2.6610172378448e-05,72,0.05,3,2
"Nah",4.52556839560456e-05,72,0.05,3,2
"Dl",5.00351302719457e-05,72,0.05,3,2
"Dn",4.39120514287992e-05,72,0.05,3,2
"Da",4.09749694659072e-05,72,0.05,3,2
"Hcn",8.70606546470902e-05,72,0.05,3,2
"Hcs",0.000290080110949792,72,0.05,3,2
"I",7.54972427807792e-05,72,0.05,3,2
"theta",5.32900599040786e-05,72,0.05,3,2
"Pl",5.37284400653142e-05,72,0.05,3,2
"Pn",3.48425292073846e-05,72,0.05,3,2
"Pa",6.99396602538398e-05,72,0.05,3,2
"Ql",0.000161686194919872,72,0.05,3,2
"Qn",5.90055559344376e-05,72,0.05,3,2
"Qa",5.68222712919331e-05,72,0.05,3,2
"Ra",0.00367673570866271,72,0.05,3,2
"E",0.00224403890139986,73,0.05,3,2
"Sl",0.00113670052657138,73,0.05,3,2
"Sn",0.00107166821151359,73,0.05,3,2
"Sa",0.000744787810341175,73,0.05,3,2
"Cll",3.0451686897546e-05,73,0.05,3,2
"Cnl",3.05886037260972e-05,73,0.05,3,2
"Cal",3.113028612036e-05,73,0.05,3,2
"Cln",3.3294848815389e-05,73,0.05,3,2
"Cnn",3.99942758974601e-05,73,0.05,3,2
"Can",4.07280325170567e-05,73,0.05,3,2
"Cla",5.14542776729932e-05,73,0.05,3,2
"Cna",3.72067430649117e-05,73,0.05,3,2
"Caa",3.78172782174429e-05,73,0.05,3,2
"Cs",8.00318791083836e-05,73,0.05,3,2
"Nlh",3.38796271270378e-05,73,0.05,3,2
"Nnh",4.90294312784614e-05,73,0.05,3,2
"Nah",3.91466531744027e-05,73,0.05,3,2
"Dl",5.44334199602297e-05,73,0.05,3,2
"Dn",4.42040113960052e-05,73,0.05,3,2
"Da",3.36350192737462e-05,73,0.05,3,2
"Hcn",5.94928545469682e-05,73,0.05,3,2
"Hcs",0.000467003912484019,73,0.05,3,2
"I",8.3031686647328e-05,73,0.05,3,2
"theta",6.02735409835817e-05,73,0.05,3,2
"Pl",4.96703850302325e-05,73,0.05,3,2
"Pn",4.72250817944251e-05,73,0.05,3,2
"Pa",6.71552642819724e-05,73,0.05,3,2
"Ql",9.91302750306609e-05,73,0.05,3,2
"Qn",5.51981658398735e-05,73,0.05,3,2
"Qa",6.1895841377775e-05,73,0.05,3,2
"Ra",0.00346507420890186,73,0.05,3,2
"E",0.00159497999760092,74,0.05,3,2
"Sl",0.000888309191803833,74,0.05,3,2
"Sn",0.00099540109964094,74,0.05,3,2
"Sa",0.000873523750451124,74,0.05,3,2
"Cll",4.65387632696843e-05,74,0.05,3,2
"Cnl",3.29362626244905e-05,74,0.05,3,2
"Cal",3.85436370949976e-05,74,0.05,3,2
"Cln",5.43584801700523e-05,74,0.05,3,2
"Cnn",2.91128913194534e-05,74,0.05,3,2
"Can",3.93277059289374e-05,74,0.05,3,2
"Cla",5.73617872499461e-05,74,0.05,3,2
"Cna",4.294948770117e-05,74,0.05,3,2
"Caa",4.04236794625323e-05,74,0.05,3,2
"Cs",7.65583584130667e-05,74,0.05,3,2
"Nlh",5.19665455338099e-05,74,0.05,3,2
"Nnh",2.55990873247891e-05,74,0.05,3,2
"Nah",4.62699333214522e-05,74,0.05,3,2
"Dl",4.11195875467725e-05,74,0.05,3,2
"Dn",7.05955057134311e-05,74,0.05,3,2
"Da",3.78505273360845e-05,74,0.05,3,2
"Hcn",6.95869586824476e-05,74,0.05,3,2
"Hcs",0.000411893541247097,74,0.05,3,2
"I",6.17767350853709e-05,74,0.05,3,2
"theta",4.17813994858371e-05,74,0.05,3,2
"Pl",5.07492702026266e-05,74,0.05,3,2
"Pn",4.35057365437534e-05,74,0.05,3,2
"Pa",7.77429618492309e-05,74,0.05,3,2
"Ql",9.49316036774619e-05,74,0.05,3,2
"Qn",0.000104513866157086,74,0.05,3,2
"Qa",5.91478657735953e-05,74,0.05,3,2
"Ra",0.00374591538911484,74,0.05,3,2
"E",0.00161262707123805,75,0.05,3,2
"Sl",0.000733688721630865,75,0.05,3,2
"Sn",0.00106225459806594,75,0.05,3,2
"Sa",0.00053951127721568,75,0.05,3,2
"Cll",4.42793016984138e-05,75,0.05,3,2
"Cnl",3.37227024139164e-05,75,0.05,3,2
"Cal",3.37728324641247e-05,75,0.05,3,2
"Cln",4.75007768710869e-05,75,0.05,3,2
"Cnn",2.7761702544614e-05,75,0.05,3,2
"Can",4.03909748172457e-05,75,0.05,3,2
"Cla",4.54682083637572e-05,75,0.05,3,2
"Cna",3.92525657999632e-05,75,0.05,3,2
"Caa",3.17136658541328e-05,75,0.05,3,2
"Cs",9.51665145203404e-05,75,0.05,3,2
"Nlh",4.83738623850976e-05,75,0.05,3,2
"Nnh",2.72863593408503e-05,75,0.05,3,2
"Nah",3.76326072675341e-05,75,0.05,3,2
"Dl",3.49419594371725e-05,75,0.05,3,2
"Dn",4.21669658164048e-05,75,0.05,3,2
"Da",4.22448594083642e-05,75,0.05,3,2
"Hcn",4.31497846176174e-05,75,0.05,3,2
"Hcs",0.000440381099891171,75,0.05,3,2
"I",9.87386164539941e-05,75,0.05,3,2
"theta",3.95186874713662e-05,75,0.05,3,2
"Pl",3.66157487044045e-05,75,0.05,3,2
"Pn",4.02984179387722e-05,75,0.05,3,2
"Pa",5.19215966184576e-05,75,0.05,3,2
"Ql",0.000125951685715032,75,0.05,3,2
"Qn",4.8810318726952e-05,75,0.05,3,2
"Qa",4.41040119387737e-05,75,0.05,3,2
"Ra",0.00376324333501555,75,0.05,3,2
"E",0.00159169059916571,76,0.05,3,2
"Sl",0.00135782217178085,76,0.05,3,2
"Sn",0.000827786181700036,76,0.05,3,2
"Sa",0.000725751965681101,76,0.05,3,2
"Cll",6.14609514696884e-05,76,0.05,3,2
"Cnl",2.73092896559191e-05,76,0.05,3,2
"Cal",4.41959933404685e-05,76,0.05,3,2
"Cln",4.64841498662736e-05,76,0.05,3,2
"Cnn",3.66152749515471e-05,76,0.05,3,2
"Can",4.81560610831191e-05,76,0.05,3,2
"Cla",6.18177035627498e-05,76,0.05,3,2
"Cna",5.45310473031997e-05,76,0.05,3,2
"Caa",3.28516872441948e-05,76,0.05,3,2
"Cs",0.000124702337059777,76,0.05,3,2
"Nlh",7.1245933223333e-05,76,0.05,3,2
"Nnh",3.57000540779722e-05,76,0.05,3,2
"Nah",4.24578618781759e-05,76,0.05,3,2
"Dl",6.39784688574327e-05,76,0.05,3,2
"Dn",7.54178499110243e-05,76,0.05,3,2
"Da",6.17378793973329e-05,76,0.05,3,2
"Hcn",6.1436728693502e-05,76,0.05,3,2
"Hcs",0.000429623890485346,76,0.05,3,2
"I",0.000124202706250684,76,0.05,3,2
"theta",5.55555018602312e-05,76,0.05,3,2
"Pl",5.70878689097845e-05,76,0.05,3,2
"Pn",4.51672027788992e-05,76,0.05,3,2
"Pa",5.92298440272077e-05,76,0.05,3,2
"Ql",0.000107917644943384,76,0.05,3,2
"Qn",5.57729685977975e-05,76,0.05,3,2
"Qa",6.39907264669506e-05,76,0.05,3,2
"Ra",0.0034589392400151,76,0.05,3,2
"E",0.00163090729697497,77,0.05,3,2
"Sl",0.000976952278994477,77,0.05,3,2
"Sn",0.0015727610626396,77,0.05,3,2
"Sa",0.00122430141524585,77,0.05,3,2
"Cll",4.52913668508246e-05,77,0.05,3,2
"Cnl",6.29921105469449e-05,77,0.05,3,2
"Cal",4.56710487277558e-05,77,0.05,3,2
"Cln",6.49036245982171e-05,77,0.05,3,2
"Cnn",5.67061946609879e-05,77,0.05,3,2
"Can",4.70271743227455e-05,77,0.05,3,2
"Cla",7.55661116971173e-05,77,0.05,3,2
"Cna",4.7076807540394e-05,77,0.05,3,2
"Caa",3.76048976450447e-05,77,0.05,3,2
"Cs",0.000159334229809264,77,0.05,3,2
"Nlh",5.67496142718174e-05,77,0.05,3,2
"Nnh",4.96902082091149e-05,77,0.05,3,2
"Nah",3.44884602208162e-05,77,0.05,3,2
"Dl",5.11727512238236e-05,77,0.05,3,2
"Dn",6.26983137326451e-05,77,0.05,3,2
"Da",4.56784101835215e-05,77,0.05,3,2
"Hcn",7.43959888123895e-05,77,0.05,3,2
"Hcs",0.000479042739657253,77,0.05,3,2
"I",0.000120317267474193,77,0.05,3,2
"theta",5.10346573227496e-05,77,0.05,3,2
"Pl",6.7854915241095e-05,77,0.05,3,2
"Pn",6.38980947537788e-05,77,0.05,3,2
"Pa",5.67936114824679e-05,77,0.05,3,2
"Ql",0.000210237184019776,77,0.05,3,2
"Qn",8.05347958769584e-05,77,0.05,3,2
"Qa",8.11392898128782e-05,77,0.05,3,2
"Ra",0.00337038757491478,77,0.05,3,2
"E",0.00131563172841291,78,0.05,3,2
"Sl",0.00097560337040273,78,0.05,3,2
"Sn",0.00140424417868852,78,0.05,3,2
"Sa",0.000603135896231057,78,0.05,3,2
"Cll",4.41629181398768e-05,78,0.05,3,2
"Cnl",2.89805908084393e-05,78,0.05,3,2
"Cal",5.9718438728247e-05,78,0.05,3,2
"Cln",4.61071661082499e-05,78,0.05,3,2
"Cnn",2.91444203794373e-05,78,0.05,3,2
"Can",6.28376403299842e-05,78,0.05,3,2
"Cla",6.07062732815569e-05,78,0.05,3,2
"Cna",3.84067190552033e-05,78,0.05,3,2
"Caa",3.30226028444907e-05,78,0.05,3,2
"Cs",6.61504399147703e-05,78,0.05,3,2
"Nlh",4.03133480623286e-05,78,0.05,3,2
"Nnh",2.64546535973551e-05,78,0.05,3,2
"Nah",2.84776767435311e-05,78,0.05,3,2
"Dl",6.56195675004645e-05,78,0.05,3,2
"Dn",4.77519564814317e-05,78,0.05,3,2
"Da",5.86992892982523e-05,78,0.05,3,2
"Hcn",8.52711924950675e-05,78,0.05,3,2
"Hcs",0.000382534748015625,78,0.05,3,2
"I",6.88699450972272e-05,78,0.05,3,2
"theta",5.53983637307471e-05,78,0.05,3,2
"Pl",8.34005751740181e-05,78,0.05,3,2
"Pn",4.8189848966947e-05,78,0.05,3,2
"Pa",6.48243767392969e-05,78,0.05,3,2
"Ql",0.000114846895642102,78,0.05,3,2
"Qn",7.54148759523072e-05,78,0.05,3,2
"Qa",6.48933711829929e-05,78,0.05,3,2
"Ra",0.00354638064688838,78,0.05,3,2
"E",0.00204075407008474,79,0.05,3,2
"Sl",0.00102818305498094,79,0.05,3,2
"Sn",0.000786191126331077,79,0.05,3,2
"Sa",0.000566811079216838,79,0.05,3,2
"Cll",2.96668814236776e-05,79,0.05,3,2
"Cnl",3.41492221633222e-05,79,0.05,3,2
"Cal",4.62413397486794e-05,79,0.05,3,2
"Cln",3.15115118499276e-05,79,0.05,3,2
"Cnn",4.42915379793467e-05,79,0.05,3,2
"Can",4.88162696946859e-05,79,0.05,3,2
"Cla",5.47034537453859e-05,79,0.05,3,2
"Cna",5.13296686655718e-05,79,0.05,3,2
"Caa",4.6466033958344e-05,79,0.05,3,2
"Cs",5.382087999495e-05,79,0.05,3,2
"Nlh",3.45313566268322e-05,79,0.05,3,2
"Nnh",5.05263292957088e-05,79,0.05,3,2
"Nah",3.23591972859363e-05,79,0.05,3,2
"Dl",3.8557582076892e-05,79,0.05,3,2
"Dn",5.64984887007334e-05,79,0.05,3,2
"Da",3.90950161199888e-05,79,0.05,3,2
"Hcn",5.0987750879425e-05,79,0.05,3,2
"Hcs",0.000376209906541956,79,0.05,3,2
"I",5.08941767097992e-05,79,0.05,3,2
"theta",5.65868877873774e-05,79,0.05,3,2
"Pl",4.76449108024215e-05,79,0.05,3,2
"Pn",4.40395040713983e-05,79,0.05,3,2
"Pa",5.7886353381897e-05,79,0.05,3,2
"Ql",6.56450416875485e-05,79,0.05,3,2
"Qn",7.76416003956637e-05,79,0.05,3,2
"Qa",5.67263756545569e-05,79,0.05,3,2
"Ra",0.0033095954153642,79,0.05,3,2
"E",0.00166951655411366,80,0.05,3,2
"Sl",0.00128589513350049,80,0.05,3,2
"Sn",0.000947005329014569,80,0.05,3,2
"Sa",0.000824290502343202,80,0.05,3,2
"Cll",4.42856826976394e-05,80,0.05,3,2
"Cnl",3.12407657416538e-05,80,0.05,3,2
"Cal",4.76635215512502e-05,80,0.05,3,2
"Cln",4.06758478257792e-05,80,0.05,3,2
"Cnn",3.27353360541884e-05,80,0.05,3,2
"Can",4.29413734633313e-05,80,0.05,3,2
"Cla",4.56706046525603e-05,80,0.05,3,2
"Cna",4.38694471752936e-05,80,0.05,3,2
"Caa",4.58888906213502e-05,80,0.05,3,2
"Cs",0.000115178123178094,80,0.05,3,2
"Nlh",5.01254647269138e-05,80,0.05,3,2
"Nnh",4.13863330808204e-05,80,0.05,3,2
"Nah",3.91867081438817e-05,80,0.05,3,2
"Dl",5.19737995993392e-05,80,0.05,3,2
"Dn",5.96654616926136e-05,80,0.05,3,2
"Da",5.83435163050823e-05,80,0.05,3,2
"Hcn",5.03512788803628e-05,80,0.05,3,2
"Hcs",0.000360999788299277,80,0.05,3,2
"I",7.92759296757433e-05,80,0.05,3,2
"theta",5.54032058045717e-05,80,0.05,3,2
"Pl",7.33767032754449e-05,80,0.05,3,2
"Pn",3.56292276695891e-05,80,0.05,3,2
"Pa",4.07209067099576e-05,80,0.05,3,2
"Ql",8.80253610714394e-05,80,0.05,3,2
"Qn",6.39053161009444e-05,80,0.05,3,2
"Qa",4.19879307632534e-05,80,0.05,3,2
"Ra",0.00350339008389552,80,0.05,3,2
"E",0.00128721555253919,81,0.05,3,2
"Sl",0.00107442668633114,81,0.05,3,2
"Sn",0.0010516584995116,81,0.05,3,2
"Sa",0.000767110592234637,81,0.05,3,2
"Cll",3.504067097829e-05,81,0.05,3,2
"Cnl",2.75845184949237e-05,81,0.05,3,2
"Cal",3.9627823254103e-05,81,0.05,3,2
"Cln",3.5511116508776e-05,81,0.05,3,2
"Cnn",2.62844738267765e-05,81,0.05,3,2
"Can",3.90386233576259e-05,81,0.05,3,2
"Cla",4.68104117497727e-05,81,0.05,3,2
"Cna",3.531460639205e-05,81,0.05,3,2
"Caa",2.91931224386697e-05,81,0.05,3,2
"Cs",4.08367571142603e-05,81,0.05,3,2
"Nlh",3.56093169040494e-05,81,0.05,3,2
"Nnh",2.89342326069297e-05,81,0.05,3,2
"Nah",2.68849638025028e-05,81,0.05,3,2
"Dl",4.56517612019023e-05,81,0.05,3,2
"Dn",3.83769412777715e-05,81,0.05,3,2
"Da",3.76065106179357e-05,81,0.05,3,2
"Hcn",5.95278036073319e-05,81,0.05,3,2
"Hcs",0.000402351368015971,81,0.05,3,2
"I",5.08154233460045e-05,81,0.05,3,2
"theta",4.58197408957806e-05,81,0.05,3,2
"Pl",4.78279510530253e-05,81,0.05,3,2
"Pn",3.06095230383607e-05,81,0.05,3,2
"Pa",3.68186243810222e-05,81,0.05,3,2
"Ql",0.000116653401710028,81,0.05,3,2
"Qn",7.08023871924277e-05,81,0.05,3,2
"Qa",5.57712935218102e-05,81,0.05,3,2
"Ra",0.0036576211210132,81,0.05,3,2
"E",0.00193733705977028,82,0.05,3,2
"Sl",0.000682342785158682,82,0.05,3,2
"Sn",0.00118205976999431,82,0.05,3,2
"Sa",0.00104250116227984,82,0.05,3,2
"Cll",5.01525392755939e-05,82,0.05,3,2
