"variable","importance","ID","K.sce","I.sce","N.sce"
"Qn",0.00011034471487009,55,0.05,2,2
"Qa",8.14920076872796e-05,55,0.05,2,2
"Ra",0.000169463580823693,55,0.05,2,2
"E",0.000253521666530124,56,0.05,2,2
"Sl",0.00012955215864387,56,0.05,2,2
"Sn",0.000403217768808313,56,0.05,2,2
"Sa",0.000166694686758628,56,0.05,2,2
"Cll",0.000110613548274051,56,0.05,2,2
"Cnl",7.69510852954229e-05,56,0.05,2,2
"Cal",8.4058552191709e-05,56,0.05,2,2
"Cln",0.000130939002952075,56,0.05,2,2
"Cnn",8.41946294946685e-05,56,0.05,2,2
"Can",8.26520335856313e-05,56,0.05,2,2
"Cla",0.000138595537197762,56,0.05,2,2
"Cna",0.000114527729222794,56,0.05,2,2
"Caa",8.39486113606043e-05,56,0.05,2,2
"Cs",0.0104310251674163,56,0.05,2,2
"Nlh",0.000103816199663211,56,0.05,2,2
"Nnh",9.10171663892667e-05,56,0.05,2,2
"Nah",6.7227441725505e-05,56,0.05,2,2
"Dl",0.000144097661409557,56,0.05,2,2
"Dn",9.90368556711092e-05,56,0.05,2,2
"Da",0.000155495544889276,56,0.05,2,2
"Hcn",0.0160381330658162,56,0.05,2,2
"Hcs",0.00224799802424001,56,0.05,2,2
"I",0.000305423466916923,56,0.05,2,2
"theta",0.000143765748364254,56,0.05,2,2
"Pl",0.000127876569651612,56,0.05,2,2
"Pn",0.000108020966871372,56,0.05,2,2
"Pa",0.000325369429015906,56,0.05,2,2
"Ql",0.00271112766119609,56,0.05,2,2
"Qn",0.000280007058301682,56,0.05,2,2
"Qa",0.000101946617208136,56,0.05,2,2
"Ra",0.000337517283796819,56,0.05,2,2
"E",0.000166885637102707,57,0.05,2,2
"Sl",0.000104884943955076,57,0.05,2,2
"Sn",0.000463664826980388,57,0.05,2,2
"Sa",0.00013810835988215,57,0.05,2,2
"Cll",9.45936966706309e-05,57,0.05,2,2
"Cnl",6.76547707016042e-05,57,0.05,2,2
"Cal",0.000105778344404528,57,0.05,2,2
"Cln",9.86762177081952e-05,57,0.05,2,2
"Cnn",9.0189800534586e-05,57,0.05,2,2
"Can",8.74037678202353e-05,57,0.05,2,2
"Cla",0.000110360674269802,57,0.05,2,2
"Cna",7.4790250618948e-05,57,0.05,2,2
"Caa",8.08388503933826e-05,57,0.05,2,2
"Cs",0.00925883093731923,57,0.05,2,2
"Nlh",0.000116442338317658,57,0.05,2,2
"Nnh",8.86603861418216e-05,57,0.05,2,2
"Nah",7.99813944354615e-05,57,0.05,2,2
"Dl",9.3980962808697e-05,57,0.05,2,2
"Dn",0.000147104146567674,57,0.05,2,2
"Da",0.000126135801291132,57,0.05,2,2
"Hcn",0.0165961151910559,57,0.05,2,2
"Hcs",0.00292699988067791,57,0.05,2,2
"I",0.000229919379410406,57,0.05,2,2
"theta",0.000143423323959433,57,0.05,2,2
"Pl",0.000140105697799621,57,0.05,2,2
"Pn",9.91806125868084e-05,57,0.05,2,2
"Pa",0.000292649819263884,57,0.05,2,2
"Ql",0.00377915666158044,57,0.05,2,2
"Qn",0.000182371105877916,57,0.05,2,2
"Qa",0.000114861713555882,57,0.05,2,2
"Ra",0.000225639310043654,57,0.05,2,2
"E",0.00015433688675952,58,0.05,2,2
"Sl",0.000110768081762335,58,0.05,2,2
"Sn",0.0003136974036074,58,0.05,2,2
"Sa",0.000226288185143988,58,0.05,2,2
"Cll",0.000139292395700479,58,0.05,2,2
"Cnl",7.22537030421142e-05,58,0.05,2,2
"Cal",7.58273142248509e-05,58,0.05,2,2
"Cln",9.79900096349864e-05,58,0.05,2,2
"Cnn",8.29933453437497e-05,58,0.05,2,2
"Can",7.74576780153513e-05,58,0.05,2,2
"Cla",0.000120412858671,58,0.05,2,2
"Cna",8.60986993042565e-05,58,0.05,2,2
"Caa",5.38380830345848e-05,58,0.05,2,2
"Cs",0.00956255573119965,58,0.05,2,2
"Nlh",0.000127578542040509,58,0.05,2,2
"Nnh",7.93511655189856e-05,58,0.05,2,2
"Nah",6.58051156149833e-05,58,0.05,2,2
"Dl",0.000262075095447355,58,0.05,2,2
"Dn",0.000106143412607072,58,0.05,2,2
"Da",0.000111356313404385,58,0.05,2,2
"Hcn",0.0153769468421424,58,0.05,2,2
"Hcs",0.00222353521080513,58,0.05,2,2
"I",0.000427596850324042,58,0.05,2,2
"theta",9.87436492249993e-05,58,0.05,2,2
"Pl",0.000142943317162748,58,0.05,2,2
"Pn",0.000228139487277866,58,0.05,2,2
"Pa",0.000264945208483334,58,0.05,2,2
"Ql",0.00331775973271601,58,0.05,2,2
"Qn",0.000179217154043579,58,0.05,2,2
"Qa",0.000102854167839351,58,0.05,2,2
"Ra",0.000240289783577959,58,0.05,2,2
"E",0.000148094465475583,59,0.05,2,2
"Sl",8.86178866693426e-05,59,0.05,2,2
"Sn",0.000296255373393335,59,0.05,2,2
"Sa",0.000144089755248285,59,0.05,2,2
"Cll",9.87657152882764e-05,59,0.05,2,2
"Cnl",7.73758630133008e-05,59,0.05,2,2
"Cal",5.64694113378963e-05,59,0.05,2,2
"Cln",7.74759661819164e-05,59,0.05,2,2
"Cnn",7.04764159384117e-05,59,0.05,2,2
"Can",9.01867594874615e-05,59,0.05,2,2
"Cla",0.00010194532699108,59,0.05,2,2
"Cna",8.50964846002384e-05,59,0.05,2,2
"Caa",4.32914463405742e-05,59,0.05,2,2
"Cs",0.00896201224513046,59,0.05,2,2
"Nlh",9.32962997504139e-05,59,0.05,2,2
"Nnh",7.43305430813677e-05,59,0.05,2,2
"Nah",5.68559762734064e-05,59,0.05,2,2
"Dl",0.000102200941820714,59,0.05,2,2
"Dn",0.000100082695423686,59,0.05,2,2
"Da",0.000165533181328678,59,0.05,2,2
"Hcn",0.0159698266917015,59,0.05,2,2
"Hcs",0.00308079710859796,59,0.05,2,2
"I",0.000199326072394572,59,0.05,2,2
"theta",9.46420822396436e-05,59,0.05,2,2
"Pl",9.30163148300969e-05,59,0.05,2,2
"Pn",0.000118208741533372,59,0.05,2,2
"Pa",0.000269108199806962,59,0.05,2,2
"Ql",0.00344641727282704,59,0.05,2,2
"Qn",0.000132787959074069,59,0.05,2,2
"Qa",0.00014021680159398,59,0.05,2,2
"Ra",0.000270747184225053,59,0.05,2,2
"E",0.00011569020400871,60,0.05,2,2
"Sl",8.75055240719247e-05,60,0.05,2,2
"Sn",0.000374731033698935,60,0.05,2,2
"Sa",0.000189423119223738,60,0.05,2,2
"Cll",5.44971933246781e-05,60,0.05,2,2
"Cnl",6.86807017353575e-05,60,0.05,2,2
"Cal",7.69900244474901e-05,60,0.05,2,2
"Cln",0.000105182618118268,60,0.05,2,2
"Cnn",8.6994454055167e-05,60,0.05,2,2
"Can",6.16211488252969e-05,60,0.05,2,2
"Cla",0.000129162896530489,60,0.05,2,2
"Cna",6.8207954955313e-05,60,0.05,2,2
"Caa",3.95999552685577e-05,60,0.05,2,2
"Cs",0.0101875736654789,60,0.05,2,2
"Nlh",7.97337155688758e-05,60,0.05,2,2
"Nnh",7.24885890640345e-05,60,0.05,2,2
"Nah",5.53015410208937e-05,60,0.05,2,2
"Dl",0.000207621027207278,60,0.05,2,2
"Dn",0.000141184409438812,60,0.05,2,2
"Da",0.000135475509694831,60,0.05,2,2
"Hcn",0.0156611128432789,60,0.05,2,2
"Hcs",0.00306245936196002,60,0.05,2,2
"I",0.000214963985899894,60,0.05,2,2
"theta",9.08943963834825e-05,60,0.05,2,2
"Pl",9.57396342747752e-05,60,0.05,2,2
"Pn",9.86312742119382e-05,60,0.05,2,2
"Pa",0.000235376762252312,60,0.05,2,2
"Ql",0.00263202369617936,60,0.05,2,2
"Qn",0.000122955645424166,60,0.05,2,2
"Qa",8.65087822105159e-05,60,0.05,2,2
"Ra",0.000331666352190295,60,0.05,2,2
"E",0.000232768704959621,61,0.05,2,2
"Sl",9.59075936693392e-05,61,0.05,2,2
"Sn",0.000297843269781171,61,0.05,2,2
"Sa",0.000166483187210878,61,0.05,2,2
"Cll",7.52773883356435e-05,61,0.05,2,2
"Cnl",4.83408913620411e-05,61,0.05,2,2
"Cal",5.09855470959519e-05,61,0.05,2,2
"Cln",8.26999405184958e-05,61,0.05,2,2
"Cnn",6.15460557954273e-05,61,0.05,2,2
"Can",5.86936105520941e-05,61,0.05,2,2
"Cla",8.65382370321166e-05,61,0.05,2,2
"Cna",0.000108257483242291,61,0.05,2,2
"Caa",4.95876136400923e-05,61,0.05,2,2
"Cs",0.00898867549548248,61,0.05,2,2
"Nlh",6.93654342631216e-05,61,0.05,2,2
"Nnh",6.21279943103794e-05,61,0.05,2,2
"Nah",5.42205005419825e-05,61,0.05,2,2
"Dl",9.4359573253441e-05,61,0.05,2,2
"Dn",0.000164313999220971,61,0.05,2,2
"Da",0.000128658719862395,61,0.05,2,2
"Hcn",0.0146304029277337,61,0.05,2,2
"Hcs",0.00269252410467266,61,0.05,2,2
"I",0.000147704217723217,61,0.05,2,2
"theta",8.59807754500064e-05,61,0.05,2,2
"Pl",0.000129496453934487,61,0.05,2,2
"Pn",9.23179280434505e-05,61,0.05,2,2
"Pa",0.000183145429416836,61,0.05,2,2
"Ql",0.0029790628994768,61,0.05,2,2
"Qn",0.000186529101313602,61,0.05,2,2
"Qa",8.84653823370642e-05,61,0.05,2,2
"Ra",0.000237181110085942,61,0.05,2,2
"E",0.000127571169706338,62,0.05,2,2
"Sl",9.08799996122942e-05,62,0.05,2,2
"Sn",0.00029568565810723,62,0.05,2,2
"Sa",0.00017850030556332,62,0.05,2,2
"Cll",6.40576250225355e-05,62,0.05,2,2
"Cnl",6.68525201982659e-05,62,0.05,2,2
"Cal",6.82894921717343e-05,62,0.05,2,2
"Cln",8.06199824503799e-05,62,0.05,2,2
"Cnn",7.46353327912028e-05,62,0.05,2,2
"Can",6.09307806638055e-05,62,0.05,2,2
"Cla",7.22127271959445e-05,62,0.05,2,2
"Cna",8.66039227142035e-05,62,0.05,2,2
"Caa",5.1101171640106e-05,62,0.05,2,2
"Cs",0.00877252702505854,62,0.05,2,2
"Nlh",7.20001026372283e-05,62,0.05,2,2
"Nnh",6.6253921163451e-05,62,0.05,2,2
"Nah",5.13784689363359e-05,62,0.05,2,2
"Dl",0.00015928543623444,62,0.05,2,2
"Dn",9.26424421209093e-05,62,0.05,2,2
"Da",0.00011980125713718,62,0.05,2,2
"Hcn",0.0159026422287548,62,0.05,2,2
"Hcs",0.00319177674636157,62,0.05,2,2
"I",0.000268487821564689,62,0.05,2,2
"theta",0.000115833416425689,62,0.05,2,2
"Pl",0.000136605075911845,62,0.05,2,2
"Pn",0.000151642265734738,62,0.05,2,2
"Pa",0.000192215277641747,62,0.05,2,2
"Ql",0.00305747391348817,62,0.05,2,2
"Qn",0.000133259727322612,62,0.05,2,2
"Qa",0.000123068177471686,62,0.05,2,2
"Ra",0.000293008612950466,62,0.05,2,2
"E",0.000159751172643133,63,0.05,2,2
"Sl",9.48608839582459e-05,63,0.05,2,2
"Sn",0.0004964796993159,63,0.05,2,2
"Sa",0.000118992597587296,63,0.05,2,2
"Cll",7.23147464063243e-05,63,0.05,2,2
"Cnl",6.4682561124846e-05,63,0.05,2,2
"Cal",7.64025079487376e-05,63,0.05,2,2
"Cln",7.28075798032917e-05,63,0.05,2,2
"Cnn",8.46513867022318e-05,63,0.05,2,2
"Can",7.74468902638557e-05,63,0.05,2,2
"Cla",7.03950721821132e-05,63,0.05,2,2
"Cna",8.53511548539712e-05,63,0.05,2,2
"Caa",5.95920208261218e-05,63,0.05,2,2
"Cs",0.00910060983693611,63,0.05,2,2
"Nlh",8.08410642971946e-05,63,0.05,2,2
"Nnh",5.33011552612408e-05,63,0.05,2,2
"Nah",6.16825499275175e-05,63,0.05,2,2
"Dl",0.000105212778917562,63,0.05,2,2
"Dn",0.000115515522002768,63,0.05,2,2
"Da",0.000126758794974709,63,0.05,2,2
"Hcn",0.0173383334192491,63,0.05,2,2
"Hcs",0.00242848038299546,63,0.05,2,2
"I",0.000271093736465074,63,0.05,2,2
"theta",0.000102494472649124,63,0.05,2,2
"Pl",0.000103369366767442,63,0.05,2,2
"Pn",0.000123310354149981,63,0.05,2,2
"Pa",0.000190883522326332,63,0.05,2,2
"Ql",0.00279028031408881,63,0.05,2,2
"Qn",0.000111015692145518,63,0.05,2,2
"Qa",9.54028685814858e-05,63,0.05,2,2
"Ra",0.000215950833031545,63,0.05,2,2
"E",0.000134084831123688,64,0.05,2,2
"Sl",0.000103959469947639,64,0.05,2,2
"Sn",0.000329128022147402,64,0.05,2,2
"Sa",0.000106958528926612,64,0.05,2,2
"Cll",6.43645598576159e-05,64,0.05,2,2
"Cnl",8.01272742444901e-05,64,0.05,2,2
"Cal",3.96821924962774e-05,64,0.05,2,2
"Cln",8.29614116863662e-05,64,0.05,2,2
"Cnn",7.1168144578756e-05,64,0.05,2,2
"Can",4.49412216818679e-05,64,0.05,2,2
"Cla",7.09414603448804e-05,64,0.05,2,2
"Cna",8.12252574218422e-05,64,0.05,2,2
"Caa",4.76463349876945e-05,64,0.05,2,2
"Cs",0.00997224241169374,64,0.05,2,2
"Nlh",5.48759038461031e-05,64,0.05,2,2
"Nnh",5.3130329345717e-05,64,0.05,2,2
"Nah",5.01404935997876e-05,64,0.05,2,2
"Dl",0.000112889358421912,64,0.05,2,2
"Dn",0.000122499225844172,64,0.05,2,2
"Da",0.00013162506588643,64,0.05,2,2
"Hcn",0.0150903978962112,64,0.05,2,2
"Hcs",0.00293800075083698,64,0.05,2,2
"I",0.000273779089073717,64,0.05,2,2
"theta",0.000100353315483166,64,0.05,2,2
"Pl",0.000153124319468486,64,0.05,2,2
"Pn",0.000116939415526528,64,0.05,2,2
"Pa",0.000231599846892655,64,0.05,2,2
"Ql",0.00275752636970319,64,0.05,2,2
"Qn",0.000109650973716486,64,0.05,2,2
"Qa",0.000135086204138578,64,0.05,2,2
"Ra",0.000271357557366757,64,0.05,2,2
"E",0.000176842654394915,65,0.05,2,2
"Sl",0.000108138758803996,65,0.05,2,2
"Sn",0.00030110523933701,65,0.05,2,2
"Sa",0.000193395838687106,65,0.05,2,2
"Cll",8.34542852959232e-05,65,0.05,2,2
"Cnl",9.06619121383594e-05,65,0.05,2,2
"Cal",6.98101328386811e-05,65,0.05,2,2
"Cln",9.96678389361967e-05,65,0.05,2,2
"Cnn",7.22026975643581e-05,65,0.05,2,2
"Can",7.09212586586978e-05,65,0.05,2,2
"Cla",8.57572973144858e-05,65,0.05,2,2
"Cna",8.05166275586191e-05,65,0.05,2,2
"Caa",6.89959188525233e-05,65,0.05,2,2
"Cs",0.00999280264770227,65,0.05,2,2
"Nlh",9.94065142632503e-05,65,0.05,2,2
"Nnh",7.32865085119667e-05,65,0.05,2,2
"Nah",6.0934920795503e-05,65,0.05,2,2
"Dl",0.000122386745422482,65,0.05,2,2
"Dn",0.000118211613735816,65,0.05,2,2
"Da",0.000100991776551405,65,0.05,2,2
"Hcn",0.0163046606974275,65,0.05,2,2
"Hcs",0.00179715379812088,65,0.05,2,2
"I",0.000176133448711302,65,0.05,2,2
"theta",0.000101715213518092,65,0.05,2,2
"Pl",0.000129142008561496,65,0.05,2,2
"Pn",0.000115777377155575,65,0.05,2,2
"Pa",0.00029662475333395,65,0.05,2,2
"Ql",0.00356497119442546,65,0.05,2,2
"Qn",0.000138209289968082,65,0.05,2,2
"Qa",0.00018802382441263,65,0.05,2,2
"Ra",0.000204599245437203,65,0.05,2,2
"E",0.000113695990111608,66,0.05,2,2
"Sl",9.04972864753264e-05,66,0.05,2,2
"Sn",0.000420526542904656,66,0.05,2,2
"Sa",0.000110364035383524,66,0.05,2,2
"Cll",7.94203730111933e-05,66,0.05,2,2
"Cnl",6.67494156507149e-05,66,0.05,2,2
"Cal",5.39066786590994e-05,66,0.05,2,2
"Cln",8.89614982258213e-05,66,0.05,2,2
"Cnn",7.12172527724368e-05,66,0.05,2,2
"Can",6.89872862575571e-05,66,0.05,2,2
"Cla",9.86964490597799e-05,66,0.05,2,2
"Cna",8.34591870324757e-05,66,0.05,2,2
"Caa",5.15774344498436e-05,66,0.05,2,2
"Cs",0.00904159326419365,66,0.05,2,2
"Nlh",6.81308719611882e-05,66,0.05,2,2
"Nnh",5.96467837852375e-05,66,0.05,2,2
"Nah",4.69640830771221e-05,66,0.05,2,2
"Dl",8.50619237120185e-05,66,0.05,2,2
"Dn",0.000117047950438822,66,0.05,2,2
"Da",0.000131216428670118,66,0.05,2,2
"Hcn",0.0156531563720497,66,0.05,2,2
"Hcs",0.0027721666402406,66,0.05,2,2
"I",0.000191472696077663,66,0.05,2,2
"theta",0.0001301853048823,66,0.05,2,2
"Pl",0.000137149835489714,66,0.05,2,2
"Pn",0.000103234432146561,66,0.05,2,2
"Pa",0.000336013124907355,66,0.05,2,2
"Ql",0.00266642428885401,66,0.05,2,2
"Qn",0.000152108394787023,66,0.05,2,2
"Qa",9.72755452930147e-05,66,0.05,2,2
"Ra",0.000270348341570225,66,0.05,2,2
"E",0.000184960980440855,67,0.05,2,2
"Sl",0.000139920139253093,67,0.05,2,2
"Sn",0.000301357157671479,67,0.05,2,2
"Sa",0.000127425220975466,67,0.05,2,2
"Cll",8.60640477029886e-05,67,0.05,2,2
"Cnl",9.57881547810158e-05,67,0.05,2,2
"Cal",6.23197230188544e-05,67,0.05,2,2
"Cln",9.2680736100216e-05,67,0.05,2,2
"Cnn",7.09549473828703e-05,67,0.05,2,2
"Can",7.13109550856994e-05,67,0.05,2,2
"Cla",9.67525747039109e-05,67,0.05,2,2
"Cna",9.74585006329798e-05,67,0.05,2,2
"Caa",6.65688514774454e-05,67,0.05,2,2
"Cs",0.00923700089169018,67,0.05,2,2
"Nlh",9.43881580337262e-05,67,0.05,2,2
"Nnh",7.61707022726286e-05,67,0.05,2,2
"Nah",6.87245191713985e-05,67,0.05,2,2
"Dl",0.000111209245106603,67,0.05,2,2
"Dn",0.000118322198571831,67,0.05,2,2
"Da",9.99388053327908e-05,67,0.05,2,2
"Hcn",0.0155974102048394,67,0.05,2,2
"Hcs",0.00318906770085154,67,0.05,2,2
"I",0.000231392711553402,67,0.05,2,2
"theta",0.000106388726569764,67,0.05,2,2
"Pl",0.000188922817735191,67,0.05,2,2
"Pn",0.000107378998439214,67,0.05,2,2
"Pa",0.000285274749739166,67,0.05,2,2
"Ql",0.00296705645186475,67,0.05,2,2
"Qn",9.9478876891024e-05,67,0.05,2,2
"Qa",0.000163737752942519,67,0.05,2,2
"Ra",0.000224928165423836,67,0.05,2,2
"E",0.000148934825634331,68,0.05,2,2
"Sl",0.000106707841673378,68,0.05,2,2
"Sn",0.000442475000240509,68,0.05,2,2
"Sa",0.000162110776064116,68,0.05,2,2
"Cll",7.70950551243159e-05,68,0.05,2,2
"Cnl",8.6436175724754e-05,68,0.05,2,2
"Cal",6.85216956120087e-05,68,0.05,2,2
"Cln",9.18964090126848e-05,68,0.05,2,2
"Cnn",8.87540064642456e-05,68,0.05,2,2
"Can",8.90709740354845e-05,68,0.05,2,2
"Cla",0.00010365585142275,68,0.05,2,2
"Cna",0.000117447141868448,68,0.05,2,2
"Caa",6.87510597710828e-05,68,0.05,2,2
"Cs",0.00845570405126215,68,0.05,2,2
"Nlh",8.60878955607525e-05,68,0.05,2,2
"Nnh",8.90015863678026e-05,68,0.05,2,2
"Nah",6.65285426819025e-05,68,0.05,2,2
"Dl",0.000106365580651358,68,0.05,2,2
"Dn",0.00011670076021613,68,0.05,2,2
"Da",0.000137620591205588,68,0.05,2,2
"Hcn",0.0166381680225211,68,0.05,2,2
"Hcs",0.00169995237650957,68,0.05,2,2
"I",0.00023970640981964,68,0.05,2,2
"theta",0.000103786216627219,68,0.05,2,2
"Pl",0.000114924649678729,68,0.05,2,2
"Pn",0.000166959307317597,68,0.05,2,2
"Pa",0.000229134790368169,68,0.05,2,2
"Ql",0.00258861284070633,68,0.05,2,2
"Qn",0.000112237437872368,68,0.05,2,2
"Qa",9.62457751286205e-05,68,0.05,2,2
"Ra",0.00023125858885951,68,0.05,2,2
"E",0.000129564644675039,69,0.05,2,2
"Sl",0.000109446848227702,69,0.05,2,2
"Sn",0.000481438087588961,69,0.05,2,2
"Sa",0.000144935281791142,69,0.05,2,2
"Cll",8.40480248724309e-05,69,0.05,2,2
"Cnl",8.18830468792766e-05,69,0.05,2,2
"Cal",5.9753768422278e-05,69,0.05,2,2
"Cln",9.81260886093276e-05,69,0.05,2,2
"Cnn",7.65267286161693e-05,69,0.05,2,2
"Can",6.50010995137849e-05,69,0.05,2,2
"Cla",8.33181969207559e-05,69,0.05,2,2
"Cna",0.000102783258339345,69,0.05,2,2
"Caa",5.13154223584737e-05,69,0.05,2,2
"Cs",0.0100096926962468,69,0.05,2,2
"Nlh",7.47780556751301e-05,69,0.05,2,2
"Nnh",8.22252490299846e-05,69,0.05,2,2
"Nah",5.85549702241812e-05,69,0.05,2,2
"Dl",8.79730959077196e-05,69,0.05,2,2
"Dn",0.000110463022632316,69,0.05,2,2
"Da",0.000174354654624663,69,0.05,2,2
"Hcn",0.0147003461731776,69,0.05,2,2
"Hcs",0.00209072544895969,69,0.05,2,2
"I",0.000185416375855983,69,0.05,2,2
"theta",0.000116901105719525,69,0.05,2,2
"Pl",0.000108948806343463,69,0.05,2,2
"Pn",0.000145120106005287,69,0.05,2,2
"Pa",0.000277780079901864,69,0.05,2,2
"Ql",0.0029551423847479,69,0.05,2,2
"Qn",0.00015714597129266,69,0.05,2,2
"Qa",0.00013695452320831,69,0.05,2,2
"Ra",0.000284326776102445,69,0.05,2,2
"E",0.000221394674086935,70,0.05,2,2
"Sl",0.000102312891801281,70,0.05,2,2
"Sn",0.000405468520419309,70,0.05,2,2
"Sa",0.000129456100602997,70,0.05,2,2
"Cll",9.13057486577911e-05,70,0.05,2,2
"Cnl",7.04456600214016e-05,70,0.05,2,2
"Cal",8.15120154087701e-05,70,0.05,2,2
"Cln",8.24451301412417e-05,70,0.05,2,2
"Cnn",6.53668002688412e-05,70,0.05,2,2
"Can",5.39530408775566e-05,70,0.05,2,2
"Cla",0.000103893708866205,70,0.05,2,2
"Cna",8.94578861361952e-05,70,0.05,2,2
"Caa",4.80687632412975e-05,70,0.05,2,2
"Cs",0.0105904440474178,70,0.05,2,2
"Nlh",8.12183881406308e-05,70,0.05,2,2
"Nnh",6.01085334706692e-05,70,0.05,2,2
"Nah",4.89407430644717e-05,70,0.05,2,2
"Dl",0.00013894067123407,70,0.05,2,2
"Dn",0.000131810946043032,70,0.05,2,2
"Da",0.000118258556311991,70,0.05,2,2
"Hcn",0.0149733701359101,70,0.05,2,2
"Hcs",0.00308514823094299,70,0.05,2,2
"I",0.000229519411886762,70,0.05,2,2
"theta",0.000107371411753008,70,0.05,2,2
"Pl",0.00021692647898665,70,0.05,2,2
"Pn",0.000104686683958845,70,0.05,2,2
"Pa",0.000258032118150695,70,0.05,2,2
"Ql",0.00291887686505469,70,0.05,2,2
"Qn",0.000107739023425117,70,0.05,2,2
"Qa",0.000123486716734992,70,0.05,2,2
"Ra",0.000225836995750165,70,0.05,2,2
"E",0.000261937014694011,71,0.05,2,2
"Sl",0.000103108109494088,71,0.05,2,2
"Sn",0.000347606274822145,71,0.05,2,2
"Sa",0.000169781315111251,71,0.05,2,2
"Cll",8.54736828926088e-05,71,0.05,2,2
"Cnl",6.01413347831499e-05,71,0.05,2,2
"Cal",7.1137110554228e-05,71,0.05,2,2
"Cln",9.48356609910501e-05,71,0.05,2,2
"Cnn",5.88408880646278e-05,71,0.05,2,2
"Can",6.01714128790882e-05,71,0.05,2,2
"Cla",0.000100703906831202,71,0.05,2,2
"Cna",6.59758154742174e-05,71,0.05,2,2
"Caa",6.26760426626178e-05,71,0.05,2,2
"Cs",0.00991051760164512,71,0.05,2,2
"Nlh",8.7544970066225e-05,71,0.05,2,2
"Nnh",5.26244629879316e-05,71,0.05,2,2
"Nah",6.14717502764592e-05,71,0.05,2,2
"Dl",0.000113666586818387,71,0.05,2,2
"Dn",0.00010810734724643,71,0.05,2,2
"Da",0.000148337061425216,71,0.05,2,2
"Hcn",0.0152737179625335,71,0.05,2,2
"Hcs",0.00301147988016347,71,0.05,2,2
"I",0.000299141491710838,71,0.05,2,2
"theta",9.07920767481909e-05,71,0.05,2,2
"Pl",0.000129005591672558,71,0.05,2,2
"Pn",0.000143074247411544,71,0.05,2,2
"Pa",0.000231320076669116,71,0.05,2,2
"Ql",0.00345858537662265,71,0.05,2,2
"Qn",0.000177701894529068,71,0.05,2,2
"Qa",0.000129479222400557,71,0.05,2,2
"Ra",0.000277203026350996,71,0.05,2,2
"E",0.000171278420506587,72,0.05,2,2
"Sl",0.000125875357302389,72,0.05,2,2
"Sn",0.000666511049284693,72,0.05,2,2
"Sa",0.000144061931619691,72,0.05,2,2
"Cll",0.000103766329768789,72,0.05,2,2
"Cnl",7.64374188874191e-05,72,0.05,2,2
"Cal",7.31270490728699e-05,72,0.05,2,2
"Cln",0.000110911835683598,72,0.05,2,2
"Cnn",6.70711887638973e-05,72,0.05,2,2
"Can",5.64986206616305e-05,72,0.05,2,2
"Cla",0.000129763880638181,72,0.05,2,2
"Cna",0.000104615011272819,72,0.05,2,2
"Caa",3.96088572283302e-05,72,0.05,2,2
"Cs",0.00900581418011808,72,0.05,2,2
"Nlh",0.000105328931270713,72,0.05,2,2
"Nnh",6.35540662555869e-05,72,0.05,2,2
"Nah",5.77242840665879e-05,72,0.05,2,2
"Dl",0.000103928015203842,72,0.05,2,2
"Dn",0.000132345310267881,72,0.05,2,2
"Da",0.00015394069464587,72,0.05,2,2
"Hcn",0.0139278215217767,72,0.05,2,2
"Hcs",0.00272756510505916,72,0.05,2,2
"I",0.000234970296125984,72,0.05,2,2
"theta",9.73239686933041e-05,72,0.05,2,2
"Pl",0.000130491979033421,72,0.05,2,2
"Pn",0.000126216419884101,72,0.05,2,2
"Pa",0.000288737187771971,72,0.05,2,2
"Ql",0.00330793351635245,72,0.05,2,2
"Qn",0.000155803928266999,72,0.05,2,2
"Qa",0.000115783626215839,72,0.05,2,2
"Ra",0.00017853274176653,72,0.05,2,2
"E",0.000318793353031038,73,0.05,2,2
"Sl",0.000131305794399671,73,0.05,2,2
"Sn",0.000224474953008896,73,0.05,2,2
"Sa",0.000142286058576433,73,0.05,2,2
"Cll",6.09292956339489e-05,73,0.05,2,2
"Cnl",0.000109006749538996,73,0.05,2,2
"Cal",8.96777562448763e-05,73,0.05,2,2
"Cln",8.05729261999126e-05,73,0.05,2,2
"Cnn",6.92035872927403e-05,73,0.05,2,2
"Can",6.60464029659476e-05,73,0.05,2,2
"Cla",0.000107118851223232,73,0.05,2,2
"Cna",0.000110747020564064,73,0.05,2,2
"Caa",5.86813770918395e-05,73,0.05,2,2
"Cs",0.00905491134585272,73,0.05,2,2
"Nlh",5.96153675786768e-05,73,0.05,2,2
"Nnh",8.47840370838928e-05,73,0.05,2,2
"Nah",6.52021449091131e-05,73,0.05,2,2
"Dl",0.00010625799791288,73,0.05,2,2
"Dn",0.000156188992292614,73,0.05,2,2
"Da",0.000108127664323589,73,0.05,2,2
"Hcn",0.0165658311965565,73,0.05,2,2
"Hcs",0.00278006991725684,73,0.05,2,2
"I",0.000315286448919981,73,0.05,2,2
"theta",0.000123640420414252,73,0.05,2,2
"Pl",0.000131028276943461,73,0.05,2,2
"Pn",0.000168689252270009,73,0.05,2,2
"Pa",0.000232200036978586,73,0.05,2,2
"Ql",0.00311592651717948,73,0.05,2,2
"Qn",0.00014324468659927,73,0.05,2,2
"Qa",0.000119301355378807,73,0.05,2,2
"Ra",0.000240207189077346,73,0.05,2,2
"E",0.000146685089107154,74,0.05,2,2
"Sl",9.91290943311287e-05,74,0.05,2,2
"Sn",0.000335690962301124,74,0.05,2,2
