"variable","importance","ID","K.sce","I.sce","N.sce"
"Dl",0.000199240180767158,25,0.05,1,2
"Dn",0.00021593589789484,25,0.05,1,2
"Da",0.000321098241389832,25,0.05,1,2
"Hcn",0.0105390494736551,25,0.05,1,2
"Hcs",0.00436105560613425,25,0.05,1,2
"I",0.00191870948416019,25,0.05,1,2
"theta",0.000182184245493702,25,0.05,1,2
"Pl",0.000272844915098656,25,0.05,1,2
"Pn",0.000180460326823417,25,0.05,1,2
"Pa",0.000495391281010546,25,0.05,1,2
"Ql",0.00156919677966802,25,0.05,1,2
"Qn",0.000290102017998908,25,0.05,1,2
"Qa",0.000236941176755314,25,0.05,1,2
"Ra",0.000929250039187698,25,0.05,1,2
"E",0.0007569822580515,26,0.05,1,2
"Sl",0.000442793561735317,26,0.05,1,2
"Sn",0.00100769570714228,26,0.05,1,2
"Sa",0.00066759137520863,26,0.05,1,2
"Cll",0.000117755785715737,26,0.05,1,2
"Cnl",9.46782281370957e-05,26,0.05,1,2
"Cal",0.000125108774958092,26,0.05,1,2
"Cln",0.000136368763903724,26,0.05,1,2
"Cnn",9.75122745560306e-05,26,0.05,1,2
"Can",0.000159641142472002,26,0.05,1,2
"Cla",0.000195884118539233,26,0.05,1,2
"Cna",0.000146306622581496,26,0.05,1,2
"Caa",0.000115465600968438,26,0.05,1,2
"Cs",0.00749601168268637,26,0.05,1,2
"Nlh",0.000144558264101243,26,0.05,1,2
"Nnh",0.000126472867381646,26,0.05,1,2
"Nah",9.85731282606053e-05,26,0.05,1,2
"Dl",0.000192287847697995,26,0.05,1,2
"Dn",0.000134463335431739,26,0.05,1,2
"Da",0.00020823389688869,26,0.05,1,2
"Hcn",0.0113726688853466,26,0.05,1,2
"Hcs",0.0027872811968207,26,0.05,1,2
"I",0.00230857195940915,26,0.05,1,2
"theta",0.000208081916797286,26,0.05,1,2
"Pl",0.000189959131815269,26,0.05,1,2
"Pn",0.000273467590463684,26,0.05,1,2
"Pa",0.000386510817178972,26,0.05,1,2
"Ql",0.00241971588642798,26,0.05,1,2
"Qn",0.000172346276903627,26,0.05,1,2
"Qa",0.000197781152471406,26,0.05,1,2
"Ra",0.00142601797894015,26,0.05,1,2
"E",0.000542141004407984,27,0.05,1,2
"Sl",0.000412963087775037,27,0.05,1,2
"Sn",0.000787235558020525,27,0.05,1,2
"Sa",0.000520997964334964,27,0.05,1,2
"Cll",0.000142296183688614,27,0.05,1,2
"Cnl",0.000193182294511708,27,0.05,1,2
"Cal",0.000111167484335636,27,0.05,1,2
"Cln",0.000107160019820872,27,0.05,1,2
"Cnn",0.000164800385259095,27,0.05,1,2
"Can",0.000171864297876811,27,0.05,1,2
"Cla",0.000182086749920949,27,0.05,1,2
"Cna",0.000200501172714285,27,0.05,1,2
"Caa",0.000108271065283397,27,0.05,1,2
"Cs",0.007709414029429,27,0.05,1,2
"Nlh",0.000106154237131789,27,0.05,1,2
"Nnh",0.000209357966381493,27,0.05,1,2
"Nah",0.000164616212590356,27,0.05,1,2
"Dl",0.000159153467422659,27,0.05,1,2
"Dn",0.000249794774872347,27,0.05,1,2
"Da",0.000328927426992077,27,0.05,1,2
"Hcn",0.0118709185873872,27,0.05,1,2
"Hcs",0.00419359892193297,27,0.05,1,2
"I",0.00186199248741582,27,0.05,1,2
"theta",0.000250357626942661,27,0.05,1,2
"Pl",0.0001522456780394,27,0.05,1,2
"Pn",0.000308533790487538,27,0.05,1,2
"Pa",0.000287119635729747,27,0.05,1,2
"Ql",0.0019182312040986,27,0.05,1,2
"Qn",0.00017101036593267,27,0.05,1,2
"Qa",0.000152088916181107,27,0.05,1,2
"Ra",0.00125583741914242,27,0.05,1,2
"E",0.000471067414896307,28,0.05,1,2
"Sl",0.000272081972268015,28,0.05,1,2
"Sn",0.00114702741110714,28,0.05,1,2
"Sa",0.000548540062796847,28,0.05,1,2
"Cll",0.000131196935542204,28,0.05,1,2
"Cnl",0.000124240248957161,28,0.05,1,2
"Cal",0.00013087281690305,28,0.05,1,2
"Cln",0.000154929677303047,28,0.05,1,2
"Cnn",0.000101793646445381,28,0.05,1,2
"Can",0.000150222582004054,28,0.05,1,2
"Cla",0.000166887645986143,28,0.05,1,2
"Cna",0.000128136479695558,28,0.05,1,2
"Caa",0.000105661276542441,28,0.05,1,2
"Cs",0.00666757404524416,28,0.05,1,2
"Nlh",9.88746786732602e-05,28,0.05,1,2
"Nnh",0.000111111981241677,28,0.05,1,2
"Nah",0.000134230074305892,28,0.05,1,2
"Dl",0.00018852773098049,28,0.05,1,2
"Dn",0.000240499017303189,28,0.05,1,2
"Da",0.000241335886059554,28,0.05,1,2
"Hcn",0.0106438295095389,28,0.05,1,2
"Hcs",0.00243994818267678,28,0.05,1,2
"I",0.00209256374920408,28,0.05,1,2
"theta",0.000184609617522663,28,0.05,1,2
"Pl",0.000179596005803877,28,0.05,1,2
"Pn",0.000136430523722315,28,0.05,1,2
"Pa",0.000249650395349473,28,0.05,1,2
"Ql",0.00405411083408384,28,0.05,1,2
"Qn",0.000143260626050201,28,0.05,1,2
"Qa",0.000165636273987565,28,0.05,1,2
"Ra",0.00110771560946804,28,0.05,1,2
"E",0.000969129516738765,29,0.05,1,2
"Sl",0.000368432273426451,29,0.05,1,2
"Sn",0.00126417687134646,29,0.05,1,2
"Sa",0.00049333933246039,29,0.05,1,2
"Cll",0.000144386654460394,29,0.05,1,2
"Cnl",0.000202831230809126,29,0.05,1,2
"Cal",9.90502767470136e-05,29,0.05,1,2
"Cln",0.000104217243310436,29,0.05,1,2
"Cnn",0.000144038275785026,29,0.05,1,2
"Can",0.000118974850143134,29,0.05,1,2
"Cla",0.000156115868626383,29,0.05,1,2
"Cna",0.000169216063545921,29,0.05,1,2
"Caa",0.000148078965827988,29,0.05,1,2
"Cs",0.00731675932367149,29,0.05,1,2
"Nlh",0.000130292146972115,29,0.05,1,2
"Nnh",0.000193154518727059,29,0.05,1,2
"Nah",0.000134257003125676,29,0.05,1,2
"Dl",0.000224113650402762,29,0.05,1,2
"Dn",0.000220104577193696,29,0.05,1,2
"Da",0.000278736923621338,29,0.05,1,2
"Hcn",0.0112030166660859,29,0.05,1,2
"Hcs",0.00458212368061438,29,0.05,1,2
"I",0.00148952262879005,29,0.05,1,2
"theta",0.000194957268717774,29,0.05,1,2
"Pl",0.0002489965583868,29,0.05,1,2
"Pn",0.000177946516822277,29,0.05,1,2
"Pa",0.000253798154471949,29,0.05,1,2
"Ql",0.00356754286630434,29,0.05,1,2
"Qn",0.000169128138318395,29,0.05,1,2
"Qa",0.000147845861666762,29,0.05,1,2
"Ra",0.00181488085381497,29,0.05,1,2
"E",0.000530347852659403,30,0.05,1,2
"Sl",0.000470379475980391,30,0.05,1,2
"Sn",0.0010908862093034,30,0.05,1,2
"Sa",0.000583045934492954,30,0.05,1,2
"Cll",9.76654737290215e-05,30,0.05,1,2
"Cnl",0.000175341118550894,30,0.05,1,2
"Cal",0.000135655834567466,30,0.05,1,2
"Cln",0.000130142965303516,30,0.05,1,2
"Cnn",0.000132339184792764,30,0.05,1,2
"Can",0.000130918158239228,30,0.05,1,2
"Cla",0.00013323363499254,30,0.05,1,2
"Cna",0.000121255222763629,30,0.05,1,2
"Caa",0.000111803168586402,30,0.05,1,2
"Cs",0.00547106135341857,30,0.05,1,2
"Nlh",0.000108516417040814,30,0.05,1,2
"Nnh",0.000152158578202274,30,0.05,1,2
"Nah",0.000118962190645176,30,0.05,1,2
"Dl",0.000219953288777719,30,0.05,1,2
"Dn",0.000154614145996968,30,0.05,1,2
"Da",0.000222494859084873,30,0.05,1,2
"Hcn",0.0120181950378179,30,0.05,1,2
"Hcs",0.00334469106150694,30,0.05,1,2
"I",0.00313646671580856,30,0.05,1,2
"theta",0.000219789076020282,30,0.05,1,2
"Pl",0.000180045281596257,30,0.05,1,2
"Pn",0.000194485382460091,30,0.05,1,2
"Pa",0.000346188930423081,30,0.05,1,2
"Ql",0.00349888294019492,30,0.05,1,2
"Qn",0.00013877413655262,30,0.05,1,2
"Qa",0.000173277792480698,30,0.05,1,2
"Ra",0.00162643574842383,30,0.05,1,2
"E",0.000540801162554003,31,0.05,1,2
"Sl",0.000256630476094012,31,0.05,1,2
"Sn",0.00155537630455579,31,0.05,1,2
"Sa",0.000663272169889132,31,0.05,1,2
"Cll",9.31137743093187e-05,31,0.05,1,2
"Cnl",0.000181774479755849,31,0.05,1,2
"Cal",0.000145462517728508,31,0.05,1,2
"Cln",0.000184702599754064,31,0.05,1,2
"Cnn",0.000140057672968737,31,0.05,1,2
"Can",0.00011045437779392,31,0.05,1,2
"Cla",0.000133483291821213,31,0.05,1,2
"Cna",0.000184900626406755,31,0.05,1,2
"Caa",0.000112349372885613,31,0.05,1,2
"Cs",0.00625464266983755,31,0.05,1,2
"Nlh",0.00012259921403186,31,0.05,1,2
"Nnh",0.000183127277534044,31,0.05,1,2
"Nah",0.00011971928680038,31,0.05,1,2
"Dl",0.000228540246910253,31,0.05,1,2
"Dn",0.000249439526243309,31,0.05,1,2
"Da",0.00041058234812379,31,0.05,1,2
"Hcn",0.0100606408113886,31,0.05,1,2
"Hcs",0.00333053090202974,31,0.05,1,2
"I",0.00337932353438326,31,0.05,1,2
"theta",0.000236460612310098,31,0.05,1,2
"Pl",0.000182696119467233,31,0.05,1,2
"Pn",0.000134390537575054,31,0.05,1,2
"Pa",0.000479935015258743,31,0.05,1,2
"Ql",0.00271863398152973,31,0.05,1,2
"Qn",0.000200931429500238,31,0.05,1,2
"Qa",0.000241377227257732,31,0.05,1,2
"Ra",0.00194725476015353,31,0.05,1,2
"E",0.000384697119330768,32,0.05,1,2
"Sl",0.000283300255187953,32,0.05,1,2
"Sn",0.000926637287443512,32,0.05,1,2
"Sa",0.000483472721431264,32,0.05,1,2
"Cll",0.000159196092697778,32,0.05,1,2
"Cnl",0.00010830371503659,32,0.05,1,2
"Cal",0.000113995475047194,32,0.05,1,2
"Cln",0.000121395477779692,32,0.05,1,2
"Cnn",0.00013507742765176,32,0.05,1,2
"Can",9.34011278911229e-05,32,0.05,1,2
"Cla",0.000136983597875436,32,0.05,1,2
"Cna",0.000118106859872137,32,0.05,1,2
"Caa",0.000106190734852148,32,0.05,1,2
"Cs",0.00524750858433704,32,0.05,1,2
"Nlh",0.000127965318077142,32,0.05,1,2
"Nnh",0.000115182588916131,32,0.05,1,2
"Nah",0.00011028653192334,32,0.05,1,2
"Dl",0.000186666690763206,32,0.05,1,2
"Dn",0.000197875052641578,32,0.05,1,2
"Da",0.00019863106094621,32,0.05,1,2
"Hcn",0.0112478358856521,32,0.05,1,2
"Hcs",0.00218709973296082,32,0.05,1,2
"I",0.00247935845248501,32,0.05,1,2
"theta",0.000191682101631684,32,0.05,1,2
"Pl",0.000256207149076424,32,0.05,1,2
"Pn",0.000122891907432124,32,0.05,1,2
"Pa",0.000344919753008321,32,0.05,1,2
"Ql",0.0032794301153401,32,0.05,1,2
"Qn",0.000173203226207779,32,0.05,1,2
"Qa",0.000250831529928082,32,0.05,1,2
"Ra",0.000927506513455034,32,0.05,1,2
"E",0.000322579967990162,33,0.05,1,2
"Sl",0.000343617845921305,33,0.05,1,2
"Sn",0.00290862541859891,33,0.05,1,2
"Sa",0.000519212246082907,33,0.05,1,2
"Cll",0.000133292078188007,33,0.05,1,2
"Cnl",0.0002436139712694,33,0.05,1,2
"Cal",9.67003480541753e-05,33,0.05,1,2
"Cln",0.000149716350513634,33,0.05,1,2
"Cnn",0.000177757745491854,33,0.05,1,2
"Can",0.000123861457214622,33,0.05,1,2
"Cla",0.000129754785716373,33,0.05,1,2
"Cna",0.000211851059248175,33,0.05,1,2
"Caa",0.00012245103991201,33,0.05,1,2
"Cs",0.00658054537989017,33,0.05,1,2
"Nlh",0.000155066824537149,33,0.05,1,2
"Nnh",0.000195541457636925,33,0.05,1,2
"Nah",0.000102509575981219,33,0.05,1,2
"Dl",0.000217004049378127,33,0.05,1,2
"Dn",0.000246034708995894,33,0.05,1,2
"Da",0.000217270515902543,33,0.05,1,2
"Hcn",0.0093183401450209,33,0.05,1,2
"Hcs",0.00331267894683574,33,0.05,1,2
"I",0.00242829208450748,33,0.05,1,2
"theta",0.000157532008675499,33,0.05,1,2
"Pl",0.000166600441243182,33,0.05,1,2
"Pn",0.000243282121760473,33,0.05,1,2
"Pa",0.0004088581691243,33,0.05,1,2
"Ql",0.00318074505892677,33,0.05,1,2
"Qn",0.000161042348010369,33,0.05,1,2
"Qa",0.000211968604504571,33,0.05,1,2
"Ra",0.00141702823121334,33,0.05,1,2
"E",0.000518895542866819,34,0.05,1,2
"Sl",0.000295746651216092,34,0.05,1,2
"Sn",0.00127511237587762,34,0.05,1,2
"Sa",0.000677115765325605,34,0.05,1,2
"Cll",0.000134576696284862,34,0.05,1,2
"Cnl",0.000176776051914517,34,0.05,1,2
"Cal",0.000154240970133132,34,0.05,1,2
"Cln",0.000150073030697137,34,0.05,1,2
"Cnn",0.000120742802956443,34,0.05,1,2
"Can",0.000128409153070225,34,0.05,1,2
"Cla",0.000200009073899728,34,0.05,1,2
"Cna",0.000140276479880716,34,0.05,1,2
"Caa",7.24503042594247e-05,34,0.05,1,2
"Cs",0.00779394627221817,34,0.05,1,2
"Nlh",0.000149532206964924,34,0.05,1,2
"Nnh",0.000110892517389544,34,0.05,1,2
"Nah",9.96409233465285e-05,34,0.05,1,2
"Dl",0.000198614516074121,34,0.05,1,2
"Dn",0.000200509885965783,34,0.05,1,2
"Da",0.000232885123039569,34,0.05,1,2
"Hcn",0.0110418122223696,34,0.05,1,2
"Hcs",0.00380095785101928,34,0.05,1,2
"I",0.00310845654065364,34,0.05,1,2
"theta",0.000253228656052238,34,0.05,1,2
"Pl",0.000227034112595504,34,0.05,1,2
"Pn",0.000229196431442678,34,0.05,1,2
"Pa",0.000432385119919098,34,0.05,1,2
"Ql",0.00207173139494978,34,0.05,1,2
"Qn",0.000152702057840594,34,0.05,1,2
"Qa",0.000188804472104265,34,0.05,1,2
"Ra",0.00180098893099582,34,0.05,1,2
"E",0.000408758103694962,35,0.05,1,2
"Sl",0.000392437518904931,35,0.05,1,2
"Sn",0.00202156681834653,35,0.05,1,2
"Sa",0.000380659332420211,35,0.05,1,2
"Cll",9.99130266885488e-05,35,0.05,1,2
"Cnl",0.000172183799116075,35,0.05,1,2
"Cal",0.000121642492910917,35,0.05,1,2
"Cln",0.000108084861259974,35,0.05,1,2
"Cnn",0.000201914830292757,35,0.05,1,2
"Can",0.000154708137536157,35,0.05,1,2
"Cla",0.000122836106513783,35,0.05,1,2
"Cna",0.000211778406324673,35,0.05,1,2
"Caa",0.000109028052690594,35,0.05,1,2
"Cs",0.00630239953430321,35,0.05,1,2
"Nlh",0.000126484200148804,35,0.05,1,2
"Nnh",0.000189804746047669,35,0.05,1,2
"Nah",0.000136065703878873,35,0.05,1,2
"Dl",0.00029587478836504,35,0.05,1,2
"Dn",0.000205932412875419,35,0.05,1,2
"Da",0.000229061916625945,35,0.05,1,2
"Hcn",0.0124680989931516,35,0.05,1,2
"Hcs",0.00354825505605519,35,0.05,1,2
"I",0.00215324024840103,35,0.05,1,2
"theta",0.000173266470797262,35,0.05,1,2
"Pl",0.000157247096071895,35,0.05,1,2
"Pn",0.000317468945165049,35,0.05,1,2
"Pa",0.000350974523698977,35,0.05,1,2
"Ql",0.00262911927398218,35,0.05,1,2
"Qn",0.000153920303993037,35,0.05,1,2
"Qa",0.000268900059285914,35,0.05,1,2
"Ra",0.00191147133387732,35,0.05,1,2
"E",0.000490317664890823,36,0.05,1,2
"Sl",0.000275760885246829,36,0.05,1,2
"Sn",0.00127023018196201,36,0.05,1,2
"Sa",0.000602182911046951,36,0.05,1,2
"Cll",0.000150589687816638,36,0.05,1,2
"Cnl",0.000152082650107291,36,0.05,1,2
"Cal",0.000139375510799689,36,0.05,1,2
"Cln",0.000151173825407755,36,0.05,1,2
"Cnn",0.000118644293392372,36,0.05,1,2
"Can",0.000146380090259385,36,0.05,1,2
"Cla",0.000175238056084319,36,0.05,1,2
"Cna",0.000145462923114965,36,0.05,1,2
"Caa",0.000111548069549166,36,0.05,1,2
"Cs",0.00658398249977213,36,0.05,1,2
"Nlh",0.000139434461275586,36,0.05,1,2
"Nnh",0.00010876683515749,36,0.05,1,2
"Nah",0.000105582948379241,36,0.05,1,2
"Dl",0.000204613143343422,36,0.05,1,2
"Dn",0.000281262520098817,36,0.05,1,2
"Da",0.000224729213610598,36,0.05,1,2
"Hcn",0.00977330215366461,36,0.05,1,2
"Hcs",0.00397349702113059,36,0.05,1,2
"I",0.00219877906181983,36,0.05,1,2
"theta",0.000182189879123625,36,0.05,1,2
"Pl",0.000214006748029944,36,0.05,1,2
"Pn",0.000288105595490504,36,0.05,1,2
"Pa",0.000314623521287653,36,0.05,1,2
"Ql",0.0033748586817847,36,0.05,1,2
"Qn",0.000195361136194084,36,0.05,1,2
"Qa",0.000236227529053124,36,0.05,1,2
"Ra",0.00154615829881663,36,0.05,1,2
"E",0.000755014146374355,37,0.05,1,2
"Sl",0.000236386718342772,37,0.05,1,2
"Sn",0.00131146984631912,37,0.05,1,2
"Sa",0.000505106725139867,37,0.05,1,2
"Cll",0.000112068135999251,37,0.05,1,2
"Cnl",0.000172645794418569,37,0.05,1,2
"Cal",0.00015444889377662,37,0.05,1,2
"Cln",0.000147783532056605,37,0.05,1,2
"Cnn",0.000175454722401965,37,0.05,1,2
"Can",0.000133137204739187,37,0.05,1,2
"Cla",0.000140077849644321,37,0.05,1,2
"Cna",0.000140921389222046,37,0.05,1,2
"Caa",0.000116837917963242,37,0.05,1,2
"Cs",0.0071870244927649,37,0.05,1,2
"Nlh",0.000126932020260503,37,0.05,1,2
"Nnh",0.000149763239015048,37,0.05,1,2
"Nah",0.000144643275063721,37,0.05,1,2
"Dl",0.00018162051568628,37,0.05,1,2
"Dn",0.000226297970704189,37,0.05,1,2
"Da",0.000145147470405411,37,0.05,1,2
"Hcn",0.009567734295531,37,0.05,1,2
"Hcs",0.00326701423095537,37,0.05,1,2
"I",0.00189250662889141,37,0.05,1,2
"theta",0.000231805868308276,37,0.05,1,2
"Pl",0.000205981207010693,37,0.05,1,2
"Pn",0.000238070643300272,37,0.05,1,2
"Pa",0.000448301090013372,37,0.05,1,2
"Ql",0.00245812860003382,37,0.05,1,2
"Qn",0.000168496817358427,37,0.05,1,2
"Qa",0.000223515324046816,37,0.05,1,2
"Ra",0.00122116774142159,37,0.05,1,2
"E",0.00112501053744979,38,0.05,1,2
"Sl",0.000381160092409799,38,0.05,1,2
"Sn",0.00128930210103451,38,0.05,1,2
"Sa",0.000719867115898128,38,0.05,1,2
"Cll",0.000131486493729649,38,0.05,1,2
"Cnl",0.000165416401870825,38,0.05,1,2
"Cal",0.000118238541279349,38,0.05,1,2
"Cln",0.000199646949107963,38,0.05,1,2
"Cnn",0.000150377423344129,38,0.05,1,2
"Can",0.000134478314746907,38,0.05,1,2
"Cla",0.000149782318724901,38,0.05,1,2
"Cna",0.000241618283063201,38,0.05,1,2
"Caa",0.000100098388513424,38,0.05,1,2
"Cs",0.00571801249858774,38,0.05,1,2
"Nlh",0.000148457025164147,38,0.05,1,2
"Nnh",0.000188871123422001,38,0.05,1,2
"Nah",0.000131117170863447,38,0.05,1,2
"Dl",0.000252728285677423,38,0.05,1,2
"Dn",0.000202033178143827,38,0.05,1,2
"Da",0.000243367146096841,38,0.05,1,2
"Hcn",0.0117181915130652,38,0.05,1,2
"Hcs",0.0033047622128367,38,0.05,1,2
"I",0.00331474059193645,38,0.05,1,2
"theta",0.000175487753765357,38,0.05,1,2
"Pl",0.000205492626299715,38,0.05,1,2
"Pn",0.000207411842920521,38,0.05,1,2
"Pa",0.000327403517832263,38,0.05,1,2
"Ql",0.003468259804567,38,0.05,1,2
"Qn",0.000191946552104424,38,0.05,1,2
"Qa",0.000174771991002604,38,0.05,1,2
"Ra",0.00122656025860102,38,0.05,1,2
"E",0.000495484357337045,39,0.05,1,2
"Sl",0.000333977670099225,39,0.05,1,2
"Sn",0.0016132014182989,39,0.05,1,2
"Sa",0.000290653305866159,39,0.05,1,2
"Cll",0.000141480025100463,39,0.05,1,2
"Cnl",0.000171425248789305,39,0.05,1,2
"Cal",0.000100037951349907,39,0.05,1,2
"Cln",0.000142788491103179,39,0.05,1,2
"Cnn",0.000168459391363369,39,0.05,1,2
"Can",0.000108719885199723,39,0.05,1,2
"Cla",0.000126819664903315,39,0.05,1,2
"Cna",0.000119567480585354,39,0.05,1,2
"Caa",0.000110207484347721,39,0.05,1,2
"Cs",0.00665409200283034,39,0.05,1,2
"Nlh",0.000106010328434187,39,0.05,1,2
"Nnh",0.000131969920617262,39,0.05,1,2
"Nah",0.00011642294685965,39,0.05,1,2
"Dl",0.000192148123428883,39,0.05,1,2
"Dn",0.00023482782876229,39,0.05,1,2
"Da",0.000176812230077411,39,0.05,1,2
"Hcn",0.0117353622519482,39,0.05,1,2
"Hcs",0.00387332590826922,39,0.05,1,2
"I",0.0018010114165837,39,0.05,1,2
"theta",0.000217064127925511,39,0.05,1,2
"Pl",0.000195512471390012,39,0.05,1,2
"Pn",0.000186825831855998,39,0.05,1,2
"Pa",0.000303248325840134,39,0.05,1,2
"Ql",0.00300333870905765,39,0.05,1,2
"Qn",0.00018087301996812,39,0.05,1,2
"Qa",0.000194565002080518,39,0.05,1,2
"Ra",0.000953583921552684,39,0.05,1,2
"E",0.000332041379525483,40,0.05,1,2
"Sl",0.00027863541133247,40,0.05,1,2
"Sn",0.00194849598134489,40,0.05,1,2
"Sa",0.000417650046689083,40,0.05,1,2
"Cll",0.000146877229185072,40,0.05,1,2
"Cnl",0.000200988656870995,40,0.05,1,2
"Cal",0.000113458530859017,40,0.05,1,2
"Cln",0.000140377682881482,40,0.05,1,2
"Cnn",0.000178330469402315,40,0.05,1,2
"Can",0.00012495505987698,40,0.05,1,2
"Cla",0.000212659579593936,40,0.05,1,2
"Cna",0.000181395045658203,40,0.05,1,2
"Caa",0.000107453121779551,40,0.05,1,2
"Cs",0.0063676844751164,40,0.05,1,2
"Nlh",0.000141572358302734,40,0.05,1,2
"Nnh",0.000164973158365397,40,0.05,1,2
"Nah",0.00013278951197672,40,0.05,1,2
"Dl",0.000475342174697047,40,0.05,1,2
"Dn",0.000216800353924391,40,0.05,1,2
"Da",0.000200933977826227,40,0.05,1,2
"Hcn",0.00952331760550314,40,0.05,1,2
"Hcs",0.00310784841932756,40,0.05,1,2
"I",0.00269928917608101,40,0.05,1,2
"theta",0.000200525237617118,40,0.05,1,2
"Pl",0.000205519634010441,40,0.05,1,2
"Pn",0.000272710141210806,40,0.05,1,2
"Pa",0.000552867018249603,40,0.05,1,2
"Ql",0.00325908063522268,40,0.05,1,2
"Qn",0.000220140452173469,40,0.05,1,2
"Qa",0.000263804924668939,40,0.05,1,2
"Ra",0.00136218957275407,40,0.05,1,2
"E",0.000922167944513919,41,0.05,1,2
"Sl",0.000229005096164669,41,0.05,1,2
"Sn",0.00154010475049745,41,0.05,1,2
"Sa",0.000569501821728712,41,0.05,1,2
"Cll",0.000117990730745675,41,0.05,1,2
"Cnl",0.000138038229017546,41,0.05,1,2
"Cal",0.000145420138314379,41,0.05,1,2
"Cln",0.00010733709415862,41,0.05,1,2
"Cnn",0.000114403805928903,41,0.05,1,2
"Can",0.000148330691890741,41,0.05,1,2
"Cla",0.000127308633399492,41,0.05,1,2
"Cna",0.000115194537821949,41,0.05,1,2
"Caa",0.000144001662395653,41,0.05,1,2
"Cs",0.00662442978238307,41,0.05,1,2
"Nlh",0.00010762845163233,41,0.05,1,2
"Nnh",0.000131888537004304,41,0.05,1,2
"Nah",0.000176547331688179,41,0.05,1,2
"Dl",0.000320850589840985,41,0.05,1,2
"Dn",0.000223515669014753,41,0.05,1,2
"Da",0.000237349733034739,41,0.05,1,2
"Hcn",0.0129298215771175,41,0.05,1,2
"Hcs",0.00369296144640864,41,0.05,1,2
"I",0.00299343949776666,41,0.05,1,2
"theta",0.000190519873894031,41,0.05,1,2
"Pl",0.000209189789796806,41,0.05,1,2
"Pn",0.00025464452204177,41,0.05,1,2
"Pa",0.000474953624798948,41,0.05,1,2
"Ql",0.00403291114712159,41,0.05,1,2
"Qn",0.000221397996173934,41,0.05,1,2
"Qa",0.000267366597370146,41,0.05,1,2
"Ra",0.00112392152964787,41,0.05,1,2
"E",0.000590270658303127,42,0.05,1,2
"Sl",0.00025051765984258,42,0.05,1,2
"Sn",0.00191049965581213,42,0.05,1,2
"Sa",0.000518748017687788,42,0.05,1,2
"Cll",9.08581935352406e-05,42,0.05,1,2
"Cnl",0.000156859289729723,42,0.05,1,2
"Cal",0.00011705016428302,42,0.05,1,2
"Cln",0.000105581733025659,42,0.05,1,2
"Cnn",0.00013835747412626,42,0.05,1,2
"Can",0.000109052237107792,42,0.05,1,2
"Cla",0.00011212341604005,42,0.05,1,2
"Cna",0.000151782582494359,42,0.05,1,2
"Caa",0.000104608118137846,42,0.05,1,2
"Cs",0.0065118818776664,42,0.05,1,2
"Nlh",7.19966307101538e-05,42,0.05,1,2
"Nnh",0.00015345743686633,42,0.05,1,2
"Nah",0.000123314690834688,42,0.05,1,2
"Dl",0.000126091146415662,42,0.05,1,2
"Dn",0.000245151188478381,42,0.05,1,2
"Da",0.000205023534696117,42,0.05,1,2
"Hcn",0.01089827884458,42,0.05,1,2
"Hcs",0.00230240653383721,42,0.05,1,2
"I",0.00130049918932546,42,0.05,1,2
"theta",0.000190090657188064,42,0.05,1,2
"Pl",0.000183508351684166,42,0.05,1,2
"Pn",0.000182219601249931,42,0.05,1,2
"Pa",0.000317157206575411,42,0.05,1,2
"Ql",0.00371044751120558,42,0.05,1,2
"Qn",0.000201800372569362,42,0.05,1,2
"Qa",0.000292064844971667,42,0.05,1,2
"Ra",0.000825011921000663,42,0.05,1,2
"E",0.000452734113768732,43,0.05,1,2
"Sl",0.000333653053380963,43,0.05,1,2
"Sn",0.00124540402168547,43,0.05,1,2
"Sa",0.000586624106955868,43,0.05,1,2
"Cll",0.00014721654530226,43,0.05,1,2
"Cnl",0.000171732008696761,43,0.05,1,2
"Cal",0.000180149913661737,43,0.05,1,2
"Cln",0.000210904713104004,43,0.05,1,2
"Cnn",0.000145430907683374,43,0.05,1,2
"Can",0.000110609821087585,43,0.05,1,2
"Cla",0.000197583925700739,43,0.05,1,2
"Cna",0.000165687291765508,43,0.05,1,2
"Caa",0.000131752660611191,43,0.05,1,2
"Cs",0.00768970428313925,43,0.05,1,2
"Nlh",0.000145702387982774,43,0.05,1,2
"Nnh",0.000150637880831629,43,0.05,1,2
"Nah",0.000166125653968736,43,0.05,1,2
"Dl",0.00021158540453587,43,0.05,1,2
"Dn",0.000194662447153181,43,0.05,1,2
"Da",0.000178369268048563,43,0.05,1,2
"Hcn",0.00984538475728311,43,0.05,1,2
"Hcs",0.00319785893785669,43,0.05,1,2
"I",0.00242385499848293,43,0.05,1,2
"theta",0.000170416579146171,43,0.05,1,2
"Pl",0.000202176507001228,43,0.05,1,2
"Pn",0.000205200738003829,43,0.05,1,2
"Pa",0.000434390512055021,43,0.05,1,2
"Ql",0.00214393514123483,43,0.05,1,2
"Qn",9.78489991517799e-05,43,0.05,1,2
"Qa",0.000296511225548567,43,0.05,1,2
"Ra",0.000983965887510387,43,0.05,1,2
"E",0.000320137638894457,44,0.05,1,2
"Sl",0.000421568076989758,44,0.05,1,2
"Sn",0.00107069410794982,44,0.05,1,2
"Sa",0.000436946508982528,44,0.05,1,2
"Cll",9.51576632456015e-05,44,0.05,1,2
"Cnl",0.000163735710583466,44,0.05,1,2
"Cal",0.00011523108272453,44,0.05,1,2
"Cln",0.000128224326350269,44,0.05,1,2
"Cnn",0.000122229612823321,44,0.05,1,2
